"","team","week","HP13_mean","HP13_perc2p5","HP13_perc97p5","Date","HP14_mean","HP14_perc2p5","HP14_perc97p5","HP15_mean","HP15_perc2p5","HP15_perc97p5","HP16_mean","HP16_perc2p5","HP16_perc97p5","HP17_mean","HP17_perc2p5","HP17_perc97p5","HP18_mean","HP18_perc2p5","HP18_perc97p5","HP19_mean","HP19_perc2p5","HP19_perc97p5","HP20_mean","HP20_perc2p5","HP20_perc97p5","HP21_mean","HP21_perc2p5","HP21_perc97p5","HP22_mean","HP22_perc2p5","HP22_perc97p5","HP23_mean","HP23_perc2p5","HP23_perc97p5","HP24_mean","HP24_perc2p5","HP24_perc97p5"
"283","UVA",23,0.00451855051143124,6.28498969555805e-05,0.030237888504721,2020-12-02,0.000638580596592587,3.07707457404146e-07,0.00489130555508585,0.00451855051143124,6.28498969555805e-05,0.030237888504721,0.493725765030585,0.0705806525495116,1.6188001688151,1.32423614574556,0.103674659522625,4.69437529646539,0.199539957579372,0.0254473475955888,0.645595923311462,0.618069690815109,0.0394681196849297,1.77756879325131,0.00451855051143124,6.28498969555805e-05,0.030237888504721,0.0693570821319831,0.00502613017267063,0.291480192713394,0.317695075734641,0.00850688059910245,1.24024059762793,0.199539957579372,0.0254473475955888,0.645595923311462,0.618069690815109,0.0394681196849297,1.77756879325131
"284","UVA",24,0.00166437560489751,1.2812493648057e-05,0.0117448616587209,2020-12-09,0.000176452450227805,0,0.00146379032610287,0.00166437560489751,1.2812493648057e-05,0.0117448616587209,0.31880191343551,0.0454618679793743,1.08005886779849,0.768780549192155,0.0636200662458462,3.31470788052463,0.122194002604039,0.0124066534629722,0.447497127965424,0.429853252481811,0.0194456029853029,1.59450975565935,0.00166437560489751,1.2812493648057e-05,0.0117448616587209,0.0382980488893628,0.00227884903683741,0.178894887902658,0.207043594892166,0.00386303926662953,1.01863123266472,0.122194002604039,0.0124066534629722,0.447497127965424,0.429853252481811,0.0194456029853029,1.59450975565935
"285","UVA",25,0.000614534611967802,3.20530146178804e-06,0.00447212374928251,2020-12-16,5.7910877142149e-05,0,0.000494018993591633,0.000595364696883839,3.11725264114528e-06,0.00433663779237175,0.187034763917312,0.0279777287568946,0.624888303789633,0.384142095982401,0.0372455936249986,1.72587906378293,0.0747984709793995,0.00607216647410908,0.304357447890982,0.296430674787187,0.00961237863253662,1.35238837871963,0.000614534611967802,3.20530146178804e-06,0.00447212374928251,0.0214621527410545,0.00114002044673925,0.107712596603162,0.130306312757344,0.00191284626260359,0.808265095950944,0.0729279889712383,0.00589203545537438,0.29729119030498,0.289317637205702,0.00933942891049606,1.32330565871978
"286","UVA",26,0.000228498552987987,4.31902635994976e-07,0.00169302885991613,2020-12-23,2.11980223503531e-05,0,0.000180868450778321,0.000168785121853046,2.46536697799707e-07,0.00125920152304339,0.104867577782267,0.0168053683617029,0.334653076309836,0.177379784373642,0.0212641112390294,0.776764935707121,0.0458682487193377,0.00300177499092036,0.204569515918968,0.203280236316361,0.00478987386980325,1.14170438743165,0.000228498552987987,4.31902635994976e-07,0.00169302885991613,0.0119277975606861,0.000580766081933409,0.0632049624906819,0.0784588920126487,0.000952941727275064,0.551372316128285,0.0376007331674474,0.00231167484205162,0.17095722856315,0.169583382433681,0.003721597641149,0.973291418284912
"287","UVA",27,8.64846843196672e-05,0,0.000650294064861382,2020-12-30,7.77167086136866e-06,0,6.3656424152668e-05,3.66950967349168e-05,0,0.000293143719054989,0.0579858587207356,0.00998003046849804,0.173159805772513,0.0789750005924137,0.0120386700536887,0.326690413376006,0.0290430307798017,0.00152940013651224,0.140700798598754,0.143452264250159,0.00248379003517947,0.922897382822055,8.64846843196672e-05,0,0.000650294064861382,0.0064431349237783,0.000308093064897077,0.0356617688441528,0.0448425702505975,0.000473677445290414,0.339595293083261,0.0167122268158112,0.000729457739988621,0.0855618242402585,0.0880155358158648,0.00119316374902421,0.599294314729605
"288","UVA",28,3.335029813634e-05,0,0.000262541841684271,2021-01-06,2.82916616829911e-06,0,2.00824530611063e-05,5.9425353930392e-06,0,4.85324172553161e-05,0.0320025126319231,0.00588923026629022,0.088312690399681,0.0345116722572082,0.00681107129645485,0.132665966449079,0.0255576653902896,0.00126650656296024,0.132200349039173,0.141759565248931,0.00199752058902447,1.0125154215951,3.335029813634e-05,0,0.000262541841684271,0.00345854564459794,0.000161977390943481,0.0198113226594076,0.0248257870955383,0.000238475550220956,0.194821496780668,0.00742954478631664,0.000234526699639582,0.0429663432607936,0.048633168369556,0.000380353990534831,0.385012400054421
"289","UVA",29,1.32356655483629e-05,0,0.000105261160199812,2021-01-13,1.06290682620549e-06,0,5.31166095898541e-06,6.77660796854263e-07,0,5.10493159641315e-06,0.0176658826468267,0.00351811102395808,0.0448854889531006,0.0148653921257513,0.00388048678922071,0.0526340230405023,0.0270925414219821,0.00149154150705157,0.143946324469131,0.15826755978526,0.00228137242335407,1.16787216173873,1.32356655483629e-05,0,0.000105261160199812,0.00191539695352294,9.28637472288593e-05,0.0112948262022612,0.014016227963853,0.000125375681568227,0.111343047263719,0.00341745214780835,9.0704280390369e-05,0.0216853420335724,0.0282606946532583,0.0001440087120171,0.242758732369424
"290","UVA",30,5.21558579321882e-06,0,4.34497295714864e-05,2021-01-20,4.61375820168024e-07,0,2.13852048747426e-06,4.68790457695834e-08,0,6.11707596044387e-08,0.00976132005265691,0.00210954324986887,0.022720482756871,0.00635929815481255,0.00222360808725436,0.0204770552508221,0.0295470333325805,0.00199563133938239,0.154995503822779,0.158757783105413,0.00292754422779891,1.12532905224413,5.21558579321882e-06,0,4.34497295714864e-05,0.00107912606774867,5.12858429012687e-05,0.00654007834359935,0.00805976002202088,6.25768065871343e-05,0.0642100903832201,0.00170486775604701,4.15111725898403e-05,0.0113262531434229,0.0173300032185255,6.48756222696629e-05,0.150488567608839
"291","UVA",31,2.09504290667057e-06,0,1.70252126424517e-05,2021-01-27,1.74781543124319e-07,0,1.29431766344844e-07,0,0,0,0.00542319249277655,0.00127156367014459,0.0114469265545539,0.00274314002370077,0.00129873048497313,0.00777136616610773,0.0314577536332389,0.00267410770002324,0.158393598279807,0.135174744480047,0.00373710466041619,0.874280401996479,2.09504290667057e-06,0,1.70252126424517e-05,0.000616897286216039,3.31184053476577e-05,0.00383224298673114,0.00470098835365693,3.67759996986422e-05,0.037436819119524,0.000965747937017817,3.1858519407229e-05,0.00644800448697464,0.0112561158163146,4.33228465867918e-05,0.0943932251727251
"292","UVA",32,8.48531118682662e-07,0,6.17328818120157e-06,2021-02-03,4.25970925972727e-08,0,0,0,0,0,0.00307432885961855,0.000770716722219543,0.00588048687937593,0.00120252482158604,0.000762273628125142,0.00289046251332667,0.0317817499000228,0.00329914621190334,0.152148291770639,0.101558548766833,0.00440984635502709,0.577992387124557,8.48531118682662e-07,0,6.17328818120157e-06,0.000356816603702969,2.07677972760988e-05,0.00228019822281856,0.00278385207446273,2.18944977899342e-05,0.0221170117109244,0.000605027341290517,2.39687426383392e-05,0.00395331669560573,0.00745340186451363,3.30185857899395e-05,0.0593758330029309
"293","UVA",33,3.45281133076327e-07,0,3.49507476467179e-06,2021-02-10,2.10019607975239e-08,0,0,0,0,0,0.00177674401028983,0.000473456952506931,0.00310892799588541,0.000539384220622054,0.000282750436266319,0.00104698926772672,0.0301789006978188,0.0037009625195432,0.137981573524496,0.071804381028568,0.00481492107147003,0.34898690421999,3.45281133076327e-07,0,3.49507476467179e-06,0.000207408802882134,1.37041038107762e-05,0.00134736369495734,0.0016746108261507,1.40976820390493e-05,0.0132734793656079,0.000403581000639779,1.67104149379116e-05,0.00256551611635334,0.00488511411957927,2.59009044951176e-05,0.0369912585358367
"294","UVA",34,1.37689818891446e-07,0,1.61453732168079e-06,2021-02-17,6.17268574190245e-09,0,0,0,0,0,0.00103957828190789,0.000296669147492041,0.00172553676254634,0.000246879457956025,9.83886716997383e-05,0.000399129428365723,0.0271876061209464,0.00389655796972075,0.11958060640097,0.0501013352781424,0.00495618808223677,0.203456833518832,1.37689818891446e-07,0,1.61453732168079e-06,0.000122149220584594,6.85668605384299e-06,0.000814391856771876,0.00102142126192002,6.94876658364149e-06,0.00803840595862376,0.000277899836005406,1.27470131303895e-05,0.00170340657196599,0.00310282047553902,1.90426428308e-05,0.0225206287096295
"295","UVA",35,3.76848952350981e-08,0,0,2021-02-24,0,0,0,0,0,0,0.000618953105690186,0.00018466177933755,0.000967908173124947,0.000116553263886198,3.48491671125869e-05,0.000181565055974059,0.0236045768127481,0.00392728487641677,0.100664928671978,0.0353385623845582,0.00482689149400235,0.118198993429417,3.76848952350981e-08,0,0,7.18830386361495e-05,5.80751484365777e-06,0.000487162122171852,0.000630939812620185,4.90570955433779e-06,0.00491780023302253,0.000197631231593773,9.80803618030351e-06,0.00115259622808424,0.00192584614267859,1.39410478212743e-05,0.0134514932272796
"296","UVA",36,2.59512313473376e-08,0,0,2021-03-03,0,0,0,0,0,0,0.000372626631400988,0.000107402229468937,0.000567145995234119,5.73354271236156e-05,9.33748474619482e-06,0.000114563564442204,0.0200322832323728,0.00379300356639686,0.0834156468883212,0.0254071807987348,0.00445264582088738,0.0694007688797171,2.59512313473376e-08,0,0,4.36645594255578e-05,2.86668423418983e-06,0.00030054297120993,0.000397003846420732,2.28556201794766e-06,0.00303228793898224,0.00014976079317694,7.70380839139537e-06,0.000807494621919053,0.00121971096893605,1.07441341681896e-05,0.00821647246422182
"297","UVA",37,4.93073395599415e-09,0,0,2021-03-10,0,0,0,0,0,0,0.000219161800437249,6.45224538159164e-05,0.000331160975417272,2.95550046981671e-05,2.46295722080054e-06,7.34679359443128e-05,0.0168277044753045,0.0035176733286365,0.068729014119703,0.0186303601227775,0.00392308175010968,0.0443435281181344,4.93073395599415e-09,0,0,2.61147426414197e-05,1.29756156736688e-06,0.000189769259715613,0.000252812873344903,1.29756156736688e-06,0.00188699795569344,0.000117200951010846,5.33946584971471e-06,0.000583651302761418,0.000783071491756422,9.56673607025782e-06,0.00506380760692674
"298","UVA",38,0,0,0,2021-03-17,0,0,0,0,0,0,0.000130936233372427,3.55065210709119e-05,0.000201181221017635,1.52582674463868e-05,2.90561108121084e-08,4.35208637502688e-05,0.0141022198528264,0.00312043690357311,0.056552540432436,0.0138950448705384,0.00336083099125439,0.0301506719307997,0,0,0,1.51756498477332e-05,1.29756156736688e-06,0.000112231568256738,0.000162818470351447,1.29756156736688e-06,0.00118707239258769,9.34803392173751e-05,4.12995310299059e-06,0.000434272771222225,0.000507321900634074,5.76210018879993e-06,0.00313288468973776
"299","UVA",39,0,0,0,2021-03-24,0,0,0,0,0,0,7.93742879062163e-05,2.29125275225026e-05,0.000123579114895238,7.59221809660181e-06,0,2.84660446893483e-05,0.0118375912844254,0.00268225036227331,0.0465869644754071,0.0105097780144812,0.00284248077193227,0.021128336342962,0,0,0,9.33847645396416e-06,6.17268574190245e-07,6.91701803257708e-05,0.000106015599568267,6.11707596044387e-08,0.000752471384630406,7.60450971196354e-05,3.89268470210064e-06,0.000336825712147035,0.00033062246883022,4.50068497938112e-06,0.00193838144010265
"300","UVA",40,0,0,0,2021-03-31,0,0,0,0,0,0,4.81000326678818e-05,1.24126593193698e-05,7.92010727052697e-05,4.42292396830821e-06,0,1.93228234463821e-05,0.00995727683665796,0.00227072046239865,0.0384101402560947,0.00806225300852358,0.00239599493416462,0.0152494323033326,0,0,0,5.79752361958904e-06,0,3.75013366148002e-05,7.0058555852869e-05,0,0.000492400702609703,6.234953867861e-05,3.38848935020951e-06,0.000260912660453473,0.000216421925041378,3.89268470210064e-06,0.00117940584274987
"301","UVA",41,0,0,0,2021-04-07,0,0,0,0,0,0,2.87515360390597e-05,5.09019500432663e-06,5.2952607076036e-05,2.3688469339788e-06,0,1.30046717844809e-05,0.00840329688015546,0.00192272974272074,0.0316961934356403,0.00626201536703168,0.00203087848716428,0.0111662817363208,0,0,0,3.43801912889529e-06,0,2.14291829435795e-05,4.67751296246315e-05,0,0.000316585512672524,5.14763064027643e-05,2.59512313473376e-06,0.000208625656120011,0.000143145527721003,3.73016511578794e-06,0.000724189222951748
"302","UVA",42,0,0,0,2021-04-14,0,0,0,0,0,0,1.66622846720592e-05,2.09922290857687e-06,3.64515629653159e-05,1.44502017120122e-06,0,8.00595487065364e-06,0.00711530134446823,0.00163222072242829,0.026221007280126,0.0049099186030866,0.00173046439162287,0.00829871965538927,0,0,0,1.62771683988647e-06,0,1.17392248659063e-05,3.09624882668839e-05,0,0.000210917427896888,4.23769520090721e-05,1.62287878889958e-06,0.000163628445354986,9.57767266061136e-05,2.62417924554587e-06,0.000450956725172459
"303","UVA",43,0,0,0,2021-04-21,0,0,0,0,0,0,9.50923555622964e-06,2.90561108121084e-08,2.19918149074867e-05,8.14609151992928e-07,0,5.35800244353424e-06,0.0060375031270812,0.00140892743035076,0.0216791465941607,0.0038775685732557,0.00146303435746542,0.00627021362052669,0,0,0,9.82828740905134e-07,0,7.20763011633118e-06,2.0971449564097e-05,0,0.000134109614819658,3.48758227344994e-05,6.08000277280481e-07,0.000132598372667036,6.40266370044318e-05,1.90556184464736e-06,0.000277433492378095
"304","UVA",44,0,0,0,2021-04-28,0,0,0,0,0,0,5.62381719890626e-06,0,1.35320378786465e-05,3.42852839285969e-07,0,4.15775799371987e-06,0.0051348839329998,0.00123274503049001,0.0179178338373387,0.00307937707850619,0.00126210222192723,0.0047940121643735,0,0,0,5.26884142726231e-07,0,4.08949698697946e-06,1.40764669074228e-05,0,8.23591521943023e-05,2.87506648191502e-05,0,0.000109930945256312,4.27408068091555e-05,1.29756156736688e-06,0.000172754288541246
"305","UVA",45,0,0,0,2021-05-05,0,0,0,0,0,0,3.68698412048535e-06,0,9.54912630612926e-06,2.36619620106261e-07,0,2.82187201863112e-06,0.00436661962067918,0.00107551212707612,0.0148285366504061,0.00246037562937931,0.000934086952822622,0.00371177222691205,0,0,0,2.73618661370036e-07,0,2.42426208120227e-06,9.67823368208224e-06,0,5.60278743321799e-05,2.37005366623645e-05,0,9.18519272552204e-05,2.86068764608921e-05,3.3458551844246e-07,0.000103371956899211
"306","UVA",46,0,0,0,2021-05-12,0,0,0,0,0,0,2.2841717734112e-06,0,5.93694661000261e-06,1.65568855996014e-07,0,2.27198396297485e-06,0.00371835648991475,0.000927351866824236,0.0122893760485115,0.00197537679258427,0.000629909558003985,0.00290760413577835,0,0,0,1.38987380458812e-07,0,6.26536871100005e-07,6.79112212150332e-06,0,3.1966865798104e-05,1.92018721717097e-05,0,7.37234165486304e-05,1.92522546337112e-05,0,6.77509723614633e-05
"307","UVA",47,0,0,0,2021-05-19,0,0,0,0,0,0,1.01296924245568e-06,0,3.52718941346412e-06,9.4499555291948e-08,0,1.0065370444003e-06,0.0031652766552419,0.000801063350693367,0.0102328259545177,0.00159509718013213,0.000413167190865251,0.002288081928853,0,0,0,9.76137030536285e-08,0,0,4.52832304076604e-06,0,1.86999475525614e-05,1.53155084481015e-05,0,5.9497553963319e-05,1.31579230738839e-05,0,3.83763101845664e-05
"308","UVA",48,0,0,0,2021-05-26,0,0,0,0,0,0,5.7943538620459e-07,0,2.59512313473376e-06,5.86868560326221e-08,0,3.21146487923298e-08,0.00269731051987323,0.000701265666155923,0.00852336644320599,0.00129093957312739,0.000264222647328857,0.00181772471190604,0,0,0,3.95200180232313e-08,0,0,3.30705809356034e-06,0,1.42700723615709e-05,1.19042376240878e-05,0,4.87348368598253e-05,8.70309762761224e-06,0,1.97093114275192e-05
"309","UVA",49,0,0,0,2021-06-02,0,0,0,0,0,0,2.98253794556187e-07,0,2.41193524631229e-06,5.06605109087669e-08,0,0,0.00230104784061978,0.00060798123093033,0.0071213313818523,0.00103954864189437,0.000160186755980514,0.0014362399891482,0,0,0,1.54409826516659e-08,0,0,2.40562353611674e-06,0,1.00842314282144e-05,9.61140926136287e-06,0,4.10508626238169e-05,6.18289940509701e-06,0,1.12174197498867e-05
"310","UVA",50,0,0,0,2021-06-09,0,0,0,0,0,0,2.44683038417755e-09,0,3.21146487923298e-08,3.76848952350981e-08,0,0,0.00196259703456089,0.000523498989962909,0.00596595563786644,0.000844776716970451,0.000104918464921574,0.00115119741037313,0,0,0,9.88000450580782e-09,0,0,1.57840950032653e-06,0,4.79879974948365e-06,7.68074886868387e-06,0,3.24217538104353e-05,3.89765250924427e-06,0,7.97291339217034e-06
"311","UVA",51,0,0,0,2021-06-16,0,0,0,0,0,0,0,0,0,2.59512313473376e-08,0,0,0.00167592770284881,0.000445126132269497,0.0050163154633166,0.000687096664572152,6.99456123867262e-05,0.000922880794053481,0,0,0,0,0,0,1.07245317202255e-06,0,1.74800079718138e-06,6.02678421194895e-06,0,2.49675406548199e-05,2.14397951435412e-06,0,6.42881512700376e-06
"312","UVA",52,0,0,0,2021-06-23,0,0,0,0,0,0,0,0,0,2.59512313473376e-08,0,0,0.00143122937174115,0.000378701962952151,0.00412502408366956,0.000557841570503001,5.09194207829412e-05,0.000748547604792173,0,0,0,0,0,0,7.25262769782808e-07,0,1.29756156736688e-06,4.81834658766636e-06,0,2.08273924252285e-05,9.7474678599982e-07,0,4.02429451821928e-06
"313","ENS",1,0.000243720421057471,0.000201524476468039,0.000303611275988057,2020-07-01,0.000244057785821555,0.000201483224160585,0.00030169431575809,0.000243774103566429,0.000200728935327181,0.000303499365807114,0.000244164559963216,0.000202714369635908,0.000302105843853078,0.000244434342850632,0.000203299700149855,0.000303733603134759,0.000244123017989923,0.000202726069287276,0.000302841542314415,0.000244375154948506,0.000202380154210703,0.000303603245327335,0.000239567153673682,0.000199518388906877,0.000296276446752518,0.000239525133044128,0.000197620807290883,0.000298733564371659,0.000238888351787327,0.000197335832223463,0.000296629520560975,0.000239950458915555,0.000198307366341153,0.000298466319363839,0.000239146363599274,0.000198185038646024,0.000295386018553189
"314","ENS",2,0.000595411602253804,0.000413711955837944,0.00087827832506862,2020-07-08,0.000595639294975224,0.00042061784731995,0.00087213148218607,0.000595656499914887,0.000417575279645472,0.00087191279190947,0.000596234974800265,0.000420584329105831,0.000867749873006718,0.000597821575275719,0.000420836964536522,0.000876877000860597,0.000595858716416461,0.000420431145228555,0.000876442008658011,0.000598349834689352,0.000420267432683616,0.000874474950692318,0.000562759753489305,0.000392924635973941,0.000823713971096718,0.000561666917169455,0.000396297515227794,0.000818412199862945,0.000561469917482067,0.000392465948491327,0.000816959602581267,0.000563716856901257,0.000393086338922931,0.000827759490552962,0.000560909238536857,0.000396574965644293,0.000821517319534398
"315","ENS",3,0.00157616915987656,0.000945077970101109,0.0026444623260915,2020-07-15,0.00157670609772796,0.00095402401973665,0.00263412674719175,0.00157773015883655,0.000948953178846634,0.00263466549540913,0.00157835000569649,0.000953789669212444,0.00263356943466539,0.00158191980268526,0.000955683319589925,0.00263947789800431,0.0015785947479171,0.000952717851464904,0.00263521437086101,0.00158427020133317,0.000962095732035927,0.0026462619618501,0.00143070574099145,0.000857275893948339,0.00240204962763377,0.00142587185783905,0.000861524227079655,0.00238823139649833,0.00142530925885817,0.000852711541544789,0.00238068550158427,0.00143134318316451,0.00085549297665999,0.00239582636366631,0.00142252303412203,0.000858376141128381,0.00239110717426312
"316","ENS",4,0.00459452220610083,0.00241442011433678,0.00850490306658254,2020-07-22,0.00460044850743169,0.0024301627087345,0.00848669890568983,0.00460093951115883,0.00241448631860929,0.00849116249150642,0.00459770199521309,0.00243186334042156,0.00844063323029103,0.00461051549142843,0.00244407714376524,0.00849456925837323,0.00459731495327699,0.00243014837767939,0.00846214504406845,0.00461795209351801,0.00244615396357812,0.00856164145978047,0.00402798347030495,0.002093074289762,0.00749452801940804,0.00400217287007655,0.00209649163379394,0.00743375138141261,0.00399754323939532,0.00207719930593464,0.00740877725170511,0.00401757436427191,0.00208939656560785,0.00748135848359235,0.00399133175359497,0.00208739604942457,0.00744018971952938
"317","ENS",5,0.0136231978998841,0.00661640252496927,0.0266390701156641,2020-07-29,0.0136235975645923,0.0066412200537661,0.0264506296009115,0.0136381104188862,0.0066171214010051,0.0265626497583527,0.0131266799762633,0.00630764052602005,0.025836538600563,0.0136506339440549,0.00669592786489687,0.0266889966159038,0.0131275077817155,0.00629188672827375,0.0258409366791088,0.0136728844188881,0.00669412563803137,0.026646839910826,0.0116545593480229,0.0055357063152004,0.0229995719775126,0.0112675101774986,0.00543631130047024,0.0222945700302375,0.0115191631563265,0.00545913916094739,0.0226655802775539,0.0112980781217849,0.00540615157967678,0.0224735051819217,0.0114929403607544,0.00547644972124975,0.0227592973043763
"318","ENS",6,0.0376099410124608,0.0178402152962821,0.078142589621651,2020-08-05,0.0375742757865062,0.0179150773671949,0.0780174396365823,0.0376350737268599,0.0178329567262459,0.0781354788152221,0.035758598340665,0.0163216829738597,0.0751641867025113,0.0376875190554205,0.017980488028633,0.0785819082917134,0.0357869769351497,0.0162961478573162,0.0752853862542459,0.0376826542309366,0.0179722573480068,0.0782349463096156,0.0319282539474956,0.0147795661312339,0.0668744824411231,0.0300876867302355,0.0138124657859617,0.0638549855765511,0.0312219608167689,0.0144770622516277,0.0649780412457137,0.0301291315120324,0.0137521819578369,0.0640046187129073,0.0311572939755848,0.0145464795960974,0.0651225914822894
"319","ENS",7,0.110761845046293,0.0456515194733996,0.262236890519023,2020-08-12,0.110512451581077,0.0458384130390983,0.261183528679649,0.110753413601344,0.045720568770925,0.261767542226426,0.105131069182586,0.0437228818143104,0.228981015556654,0.110929515490576,0.0458670282256538,0.263653916971183,0.105219266554753,0.0436585869068153,0.229381482731282,0.110808147970184,0.0458099527933491,0.262196342290409,0.0940677376076639,0.0389490235117601,0.220895870145587,0.0874761904035093,0.0361843888540112,0.204340496547169,0.0904277308294705,0.0377431872509298,0.213003551522603,0.0874892830932673,0.0361176556572466,0.203955355946784,0.0902681412144697,0.037808233061444,0.212673955626842
"320","ENS",8,0.383719836812772,0.134867600482733,0.960593004162607,2020-08-19,0.38257570591596,0.135159808740896,0.952989480453681,0.383492633649201,0.135235948910061,0.955806529580739,0.334883349617416,0.132996879326136,0.691835580491341,0.382893350652345,0.13507508813387,0.954198670200337,0.334911274423064,0.132810941298974,0.689597270603341,0.38238348516985,0.134977631206434,0.955261675020784,0.322551646373774,0.114647731266891,0.803204047612742,0.273751572025035,0.10748281648016,0.607366754948617,0.30464353558172,0.109123863148051,0.762131100359003,0.27379264667207,0.107377929579398,0.604958439530601,0.304101710724432,0.109152746179997,0.761695315796717
"321","ENS",9,1.23361221903978,0.44531618542394,2.77913864660346,2020-08-26,1.23000390723905,0.446389435043285,2.76203608119174,1.23332762268547,0.446977316977195,2.77093537132115,0.85154365383179,0.38163625295332,1.68494300409903,1.00254661220564,0.352623977523442,2.29178906796698,0.851799331213016,0.381134035252244,1.6795546924584,1.00097225773551,0.352667652125269,2.29721169149566,1.04362836274351,0.37349389422437,2.38238110867466,0.706290610262093,0.325266930490471,1.46222203762239,0.79986852300201,0.278590979506832,1.88038466206958,0.707413843541591,0.324886842390355,1.44755132162382,0.798356164830953,0.278502044558702,1.88121722151515
"322","ENS",10,2.73194422225813,1.33696115904947,4.62550164976375,2020-09-02,2.7260191398785,1.34139984233786,4.62070408545098,2.7354022420301,1.33907877924394,4.62858762921607,1.75859568580021,0.855229466994617,3.12116738000776,1.70888163642749,0.743667647379537,3.19278411800812,1.76143374932449,0.853438119415421,3.11440207695194,1.70711263858116,0.743132393039482,3.1863848476363,2.37350209724663,1.12609071015481,4.15051462706019,1.45955601427802,0.706297335646901,2.7989536081467,1.4129096602187,0.584887294329039,2.78797834737002,1.46393721703248,0.705628598946565,2.81059850775695,1.41096306790594,0.584799474418997,2.76988339000761
"323","ENS",11,3.8769501463294,2.06631514624289,5.79948554692001,2020-09-09,3.86561900926581,2.08120074275322,5.7592358824446,3.88697016533226,2.06694257543382,5.84496337620732,2.65719234914484,1.60063547706986,3.7867795777292,2.21469278412439,1.25786990951409,3.50794481001411,2.66398769698846,1.59562588582471,3.78332290330051,2.21419630774189,1.25652010274129,3.4870840614624,3.38732831611507,1.78714517729944,5.21485885642974,2.2543281374397,1.29778300088231,3.39809747713878,1.90583425620603,1.06728003151645,3.12078180852663,2.26368055850739,1.29526263387756,3.39618835245235,1.90299528264463,1.06717893403179,3.1071009581189
"324","ENS",12,4.71085870120937,2.43305395260894,7.26908319998003,2020-09-16,4.69518410965035,2.46531060993902,7.12825117752384,4.72434098366225,2.43501891775407,7.23270621847031,3.15549671026889,1.85368742503606,4.49575410196036,2.41740017313277,1.14726645111138,3.81146216510791,3.15436041591719,1.83369040121695,4.49598609952696,2.41967306969924,1.14758433432187,3.77969069197127,3.95464800442466,1.93342977430829,6.30669841062857,2.66534212135393,1.4751318884788,3.88955402290186,2.08086562951538,0.952944424838436,3.31879516249172,2.67342412438913,1.4729321482232,3.91740915020134,2.07562654744593,0.951928854534665,3.3348534522711
"325","ENS",13,5.03659833960037,2.63538481863947,6.91416013116209,2020-09-23,5.0322393002235,2.66287898072426,6.84564618363595,5.05388794802791,2.66695805603576,6.88899599923807,3.45121470437374,2.17541620710649,4.83914966075938,2.59188616959307,1.36359962527709,4.22180925601981,3.43452062772397,2.12842807423268,4.83539116905948,2.59915537239173,1.36968557219563,4.20422495773179,4.25031727432069,1.84720007565863,6.19786008920129,2.84931976518617,1.59967135334739,4.25627426572979,2.1089068696662,0.978005484199563,3.65493491059013,2.86250914882406,1.60367079547741,4.27287661858444,2.09821053682634,0.976506156115358,3.66109778338967
"326","ENS",14,4.69194763275578,2.67907074641888,6.19721446914427,2020-09-30,4.68241750557811,2.73249174233582,6.20410419882679,4.7154303271234,2.67434070304676,6.16442857140324,3.5128241693857,2.35405522793896,4.61898803591632,2.82185059490937,1.55054913725286,4.36663221309874,3.48630014163956,2.37407069773141,4.6166128829094,2.83410874670291,1.55205634994736,4.32710600595868,4.35624356955116,2.31905681414001,5.92476583721197,3.01782027247152,1.842337787505,4.1996201577571,2.19518491147465,1.01848356917438,3.73437765149102,3.03505356767579,1.8490077552349,4.17398157873377,2.17933394900316,1.01729324878438,3.72431590584932
"327","ENS",15,3.84566792250564,1.96160343911498,5.16139709972006,2020-10-07,3.85143445659977,2.10732283821528,5.14140011413606,3.87314127349807,1.98884898002089,5.19314109271622,3.25998145626272,2.09180991436046,4.18213211566146,2.97658328403291,1.625474457828,4.26815568645543,3.23441845147391,2.10345040066763,4.15281092595831,2.99156176713977,1.63206421057397,4.25473068282296,4.10435671050035,2.11965310321947,5.4133714854782,3.08954559722774,2.07838060041425,3.98082002133166,2.41112318215914,1.09534475713126,3.78977686069942,3.11552593834326,2.09868939075254,4.00167362631323,2.39557965544125,1.09487506174803,3.79125635391613
"328","ENS",16,2.70731541102293,1.56810395888372,3.94474901586902,2020-10-14,2.74434023134688,1.64419414578055,3.95934384000187,2.72519519979964,1.61309794656014,3.92825471175531,2.77938791693159,1.72444939277083,3.53688946652112,2.86731492897946,1.45508346780701,4.01275153816614,2.76205616379163,1.74443546720668,3.53977420703305,2.8902366091608,1.43972610972565,4.00816014125613,3.23465225385881,1.64780056956406,4.54493005041223,2.88857573897374,1.89425441358776,3.65884988698222,2.6051775828332,1.28711493574598,3.67320012007022,2.92037765608871,1.91103619887981,3.6872728851905,2.59538711969038,1.29487524925273,3.75881313368405
"329","ENS",17,1.63984831935099,0.814581290152752,2.6307693153818,2020-10-21,1.66672584929072,0.859993238122848,2.63705288876502,1.64636264168009,0.832331564419084,2.63728590357757,2.39903200473317,1.34177554013971,3.03829364320565,2.68847052324569,1.25870474805751,3.69758624366325,2.399933339971,1.34648189965761,3.058164704532,2.71551211305386,1.22488419349159,3.73660458440474,2.02088061526725,1.12181849313424,3.03412144349566,2.59499511719016,1.52202288318473,3.32755114886347,2.75015597050897,1.41395727759927,3.66968385886579,2.6377440640404,1.53615602694888,3.3283980863782,2.74130654418492,1.42430886876076,3.74358097762662
