"","team","week","HP01_mean","HP01_perc2p5","HP01_perc97p5","Date","HP02_mean","HP02_perc2p5","HP02_perc97p5","HP03_mean","HP03_perc2p5","HP03_perc97p5","HP04_mean","HP04_perc2p5","HP04_perc97p5","HP05_mean","HP05_perc2p5","HP05_perc97p5","HP06_mean","HP06_perc2p5","HP06_perc97p5","HP07_mean","HP07_perc2p5","HP07_perc97p5","HP08_mean","HP08_perc2p5","HP08_perc97p5","HP09_mean","HP09_perc2p5","HP09_perc97p5","HP10_mean","HP10_perc2p5","HP10_perc97p5","HP11_mean","HP11_perc2p5","HP11_perc97p5","HP12_mean","HP12_perc2p5","HP12_perc97p5"
"140","IMP",36,2.56066639543075e-05,1.0761495291829e-05,4.12585456778231e-05,2021-05-04,2.44488757042251e-09,1.42587075627039e-10,8.26198485363569e-09,1.32078001064098e-07,5.24362320404938e-08,2.20384342727488e-07,0.00288237164726497,0.00155112902445413,0.00733801509381831,0.114158220885677,0.00525113334367799,0.321911906886075,0.140356981427538,0.0348104360679664,0.272277959915289,0.250797216632854,0.0864592572630102,0.509763370877972,3.36274715724236e-05,1.54194711733752e-05,5.25692231710768e-05,3.19269908280228e-07,8.30421861809942e-08,5.59995418684206e-07,1.17021245933352e-06,6.57015099081568e-08,3.29738353112064e-06,8.99057878239702e-05,1.76553328773416e-05,0.000203366325003124,0.00130328386713739,0.000135495401075017,0.0023961908290433
"141","IMP",37,1.04589551995298e-05,4.71867396300068e-06,1.64322248684609e-05,2021-05-11,4.17509297168417e-10,2.27428891843453e-11,1.45114209577294e-09,2.48683063306216e-08,1.05723552714946e-08,4.02961246565895e-08,0.00137830426648771,0.000642615501665696,0.00401851649910061,0.072825989889181,0.00287183988071456,0.226815482974968,0.099290543100852,0.0271143820864219,0.178775442493572,0.134144003183068,0.062298684291661,0.251168887344173,1.37031100157037e-05,6.76700402449296e-06,2.08272307987229e-05,6.88849123311408e-08,1.74381936886331e-08,1.20946551290395e-07,2.8006288077433e-07,1.49931551722472e-08,8.06167943978537e-07,2.34058670385576e-05,4.52470605977784e-06,5.44058134906443e-05,0.000408200932583213,3.61249747095926e-05,0.000772075725924072
"142","IMP",38,4.17608091711972e-06,2.03304248336752e-06,6.37060188008582e-06,2021-05-18,6.87813153869485e-11,3.57130626596797e-12,2.45980026665002e-10,4.41373129247698e-09,2.03730290270072e-09,6.91197872290775e-09,0.000649081563268055,0.000259156304094044,0.00215661673070027,0.0449734016377521,0.00153919034031479,0.150795708421964,0.0677084210263717,0.0205770340929723,0.112324263452257,0.0701313050633353,0.043681905440811,0.118790943134624,5.45721021409104e-06,2.91683879595443e-06,7.96132201921383e-06,1.41949534736068e-08,3.50785060236208e-09,2.48894140616584e-08,6.35243263677213e-08,3.25040033037661e-09,1.87901555911129e-07,5.67655907348448e-06,1.08510852370261e-06,1.35039644427023e-05,0.000117989971283858,9.01050516677936e-06,0.000228317398129802
"143","IMP",39,1.63133040791096e-06,8.61070980825841e-07,2.40938055293978e-06,2021-05-25,1.09747254181435e-11,5.00073560361408e-13,4.05160505436072e-11,7.41503256469985e-10,3.67989345869916e-10,1.11798048198041e-09,0.000301407289605662,0.00010176619571026,0.00113499932023758,0.0269285348626242,0.000808765075764018,0.0961856820139945,0.0446830287931114,0.0149597887183257,0.0717760663189802,0.0360757776624835,0.0263566229583731,0.0544784129067977,2.12560495803114e-06,1.23356099298064e-06,3.01945562726871e-06,2.8079743207954e-09,6.78970305858631e-10,5.0306428985332e-09,1.37297765498721e-08,6.73770067378055e-10,4.12253619607582e-08,1.28985820789456e-06,2.44620999318406e-07,3.1330144725012e-06,3.16559973576788e-05,2.11196355617068e-06,6.1889024580004e-05
"144","IMP",40,6.24234232157297e-07,3.58760232499273e-07,8.89343203112622e-07,2021-06-01,1.6224015669128e-12,-7.13617695525976e-13,6.45166561788292e-12,1.18438970962291e-10,6.34926681717833e-11,1.71680855149042e-10,0.000138204159666131,3.87246624043884e-05,0.000588143796995535,0.0156604648034845,0.000417031422009912,0.0590901437240426,0.0286342178137392,0.0105573892124354,0.0443824858834877,0.0183525536722132,0.0127083831752034,0.0265586896011113,8.106986168588e-07,5.11433220096319e-07,1.11231372854658e-06,5.35822281966399e-10,1.27026875065749e-10,9.89485417853853e-10,2.84242921358857e-09,1.34430420979283e-10,8.6549388252743e-09,2.76208081554006e-07,5.26839732212215e-08,6.83632770585624e-07,7.9312543225775e-06,4.67382270367843e-07,1.57814846744243e-05
"145","IMP",41,2.34351871514316e-07,1.47185323537221e-07,3.201689868827e-07,2021-06-08,1.50229274175648e-13,-1.35629778450756e-12,1.440984123042e-12,1.80653097254582e-11,1.04320697921079e-11,2.5148624756391e-11,6.26793202553948e-05,1.43886816044042e-05,0.000301827090793909,0.00886140081609505,0.000211236939214547,0.0352915889845057,0.0178730369167529,0.00733228799110718,0.0278939435704509,0.00927283627640296,0.00588100209657204,0.0157318202102666,3.03223336069309e-07,2.0867621713866e-07,3.98802422756426e-07,9.90023763593691e-11,2.29665254738429e-11,1.88174506854592e-10,5.66508062268674e-10,2.65449986320185e-11,1.74666465432234e-09,5.60721897050895e-08,1.0817075241499e-08,1.42705338709302e-07,1.86740617250335e-06,9.81192293877418e-08,3.7960303571884e-06
"146","IMP",42,8.64589073429088e-08,5.95098804939783e-08,1.13499784190167e-07,2021-06-15,3.60870086680616e-13,-1.30349680314152e-12,3.13354078888061e-12,2.63560754530772e-12,1.61840127095612e-12,3.58593257659569e-12,2.81682614743957e-05,5.22689594866243e-06,0.000152394661728833,0.00489075548351936,0.000104706683434058,0.0204628238378168,0.0109026399442337,0.00502373347234254,0.0171891748888401,0.00467273911283791,0.00254501353948704,0.00969279710688144,1.11442052107545e-07,8.39034908541369e-08,1.40084599588818e-07,1.77812935879709e-11,3.93477008506657e-12,3.47412905815747e-11,1.0918309300334e-10,4.78719146844952e-12,3.40540294977998e-10,1.08551827725961e-08,2.12057136668291e-09,2.84927967044116e-08,4.15852930066061e-07,1.96348335716286e-08,8.72059561114235e-07
"147","IMP",43,3.1408540919202e-08,2.36405376066619e-08,3.96166825059501e-08,2021-06-22,5.77495497950755e-15,-1.33977005349824e-12,2.28170445792278e-12,3.32463353723164e-13,9.79962812056576e-15,5.05777821506215e-13,1.25675731318352e-05,1.85691244625448e-06,7.58280777331276e-05,0.00263864046978458,5.11187729887245e-05,0.0115367979830515,0.00652046499896818,0.00328539024691063,0.0106192716372468,0.00235789375558399,0.00107645595361214,0.00600543361608726,4.03294201534296e-08,3.28749979176807e-08,4.84367377519006e-08,2.92585692884088e-12,-8.18780868939211e-13,6.03540081741829e-12,2.03733391047925e-11,3.60684820079331e-13,6.4922975088067e-11,2.01575098036098e-09,3.96776996710481e-10,5.45078279373553e-09,8.81485070197164e-08,3.76184847998698e-09,1.89348471588183e-07
"148","IMP",44,1.12636585092894e-08,9.08108135835825e-09,1.37181350645823e-08,2021-06-29,-1.06328402826577e-13,-1.18707137054495e-12,9.0917146861846e-13,7.92014720490502e-15,-4.36449109130869e-13,5.06216610825047e-13,5.57743479059962e-06,6.48171740319947e-07,3.72440324113063e-05,0.00139567026297566,2.46250898115677e-05,0.00635127717020037,0.00383580703950623,0.00207871992527502,0.00622031478491787,0.00119515884056069,0.000449750397667269,0.00370493399522127,1.44047830548568e-08,1.24880411326414e-08,1.69983914977908e-08,8.09805189650673e-13,-1.23826345774194e-12,3.53868959326818e-12,3.71736947933317e-12,-4.87933722540409e-13,1.21825466480323e-11,3.61193523162963e-10,6.64537647583632e-11,1.00513498517308e-09,1.78983805149674e-08,6.93722987810164e-10,3.95795325545343e-08
"149","IMP",45,3.99774209314578e-09,3.36063049658061e-09,4.87867757879478e-09,2021-07-06,3.68071106946325e-14,-1.53649393144095e-12,2.63171207124388e-12,5.2976497093566e-14,-8.23168762127524e-13,9.10634099681231e-13,2.46698057607451e-06,2.22687113899397e-07,1.809107943753e-05,0.000725936574696133,1.17280448307177e-05,0.00342568380767193,0.00222695723427433,0.00129520565339612,0.00356078918449231,0.000610310566440762,0.000182160288341138,0.00222319299378601,5.09174323370891e-09,4.18515482517711e-09,6.10148102620323e-09,1.45931576569539e-13,-1.70016234736502e-12,2.7184460932662e-12,9.67335430547986e-13,-1.29004059736403e-12,3.64721681812579e-12,6.27290577465318e-11,1.14015016605126e-11,1.79469511821404e-10,3.50217186412932e-09,1.23559561868344e-10,7.99230874112274e-09
"150","IMP",46,1.40747777574565e-09,1.11664232082108e-09,1.74966714336799e-09,2021-07-13,-5.065091370376e-14,-1.89761754083911e-12,3.1240336869726e-12,9.37156476286145e-14,-3.47813666726946e-13,1.55346045176909e-12,1.08973593079873e-06,7.56898241639229e-08,8.70867214691631e-06,0.000372575306081887,5.53411756814464e-06,0.00181727141149655,0.00128101183096972,0.000703502772508271,0.00208203740140228,0.000314718996590692,7.25651741344589e-05,0.00130328814113077,1.78553093259641e-09,1.38977404548294e-09,2.19550532008011e-09,-2.71064539426475e-13,-7.60860678853479e-13,2.67076432061986e-13,2.72098132044167e-14,-1.78265473930531e-12,3.06187186680483e-12,1.06178726914486e-11,1.81190736056073e-12,3.13438911489702e-11,6.64217989564863e-10,2.13599715144953e-11,1.55997003757706e-09
"151","IMP",47,4.9295473508599e-10,3.74861810444558e-10,6.25019696477259e-10,2021-07-20,3.15075108105255e-13,-1.49276126266409e-12,3.27044305635598e-12,-4.23748596069141e-14,-5.83443530939356e-13,2.84335478602684e-13,4.8167619062712e-07,2.54906371895337e-08,4.16365736385624e-06,0.000189392457301273,2.59314510135384e-06,0.000952266583364552,0.000732644596991133,0.000350271532349404,0.00120819863885022,0.000164222290999137,2.86180030886664e-05,0.000758295968557848,6.22700046494131e-10,4.50336352282561e-10,8.3000378334696e-10,-2.16839930492678e-13,-1.91370648252959e-12,8.23461288340078e-13,-2.71040162242096e-13,-2.00760739675949e-12,1.59865575160871e-12,1.60777281856665e-12,-3.95202913160727e-13,5.22188542030506e-12,1.22778955670143e-10,3.60860335806863e-12,2.95925074617869e-10
"152","IMP",48,1.72143414660362e-10,1.21469315816538e-10,2.30126422312521e-10,2021-07-27,-2.49061692805523e-13,-1.58461449340611e-12,1.16074401141507e-12,-3.95324799082625e-14,-3.93155229672847e-13,6.34928144348895e-13,2.13456865761071e-07,8.52639534805957e-09,1.98166971735535e-06,9.57326364580699e-05,1.20944234380408e-06,0.00049508628424279,0.000418178602420424,0.000172258034960992,0.000746610143629216,8.68365679978165e-05,1.1290211195169e-05,0.000456523796501985,2.16531371405957e-10,1.44598339601455e-10,3.16357299249249e-10,5.31193473940299e-13,-2.04271054226599e-12,3.56033653299719e-12,7.62372064285009e-14,-2.23080489693834e-12,3.10428816762519e-12,4.11374737278099e-13,-1.37107035824154e-12,2.09916810128895e-12,2.21822821997326e-11,3.46643561876729e-13,5.48998569411099e-11
"153","IMP",49,5.98984766051198e-11,3.89947679752191e-11,8.63762624643671e-11,2021-08-03,-9.08464530271454e-14,-1.40924502897987e-12,2.37604416147151e-12,-1.70813368665712e-13,-1.16264543179668e-12,1.38467282712531e-12,9.50249268656557e-08,2.84993062902196e-09,9.44025219878609e-07,4.83097186090656e-05,5.62829080029128e-07,0.000256483181549521,0.000239101773155819,8.31900493829832e-05,0.000450081791967274,4.65892465227479e-05,4.47583967663772e-06,0.000278341748599561,7.53352554818957e-11,4.58085810442441e-11,1.23729519597838e-10,1.30032776917219e-13,-2.28931013944918e-12,2.22641700375003e-12,6.70060542476655e-13,-2.54907341619732e-12,3.52698854476601e-12,2.01487179770458e-13,-1.10925939800553e-12,2.24250594544051e-12,3.86347657163024e-12,-6.5233345399587e-14,9.8160095884688e-12
"154","IMP",50,2.14202733554949e-11,1.23045300786674e-11,3.34727506608334e-11,2021-08-10,-1.63319822187449e-13,-2.08220158096081e-12,3.20199192261829e-12,3.8434531523809e-13,-1.06508793990985e-12,2.19584801453812e-12,4.25760230552383e-08,9.5180262994194e-10,4.52023117514444e-07,2.44380596225342e-05,2.61979334959906e-07,0.000132985200666855,0.000137434796505762,4.02001275934214e-05,0.000276590088204667,2.53883544461516e-05,1.74942684507796e-06,0.000171202728336184,2.67411520838467e-11,1.39992806911002e-11,4.68528996230626e-11,-2.38325980804784e-13,-1.88971933310014e-12,6.98845121791989e-13,-4.59753697397687e-13,-2.65233516922895e-12,1.85841902835685e-12,-9.56121925733409e-14,-8.4657085913186e-13,9.58023346115011e-13,5.49642127078717e-13,-1.18268347735664e-12,2.16908186608941e-12
"155","IMP",51,7.29716144318365e-12,3.49934481767964e-12,1.20362835417552e-11,2021-08-17,4.13834395181991e-13,-1.88445386127417e-12,3.4529794129898e-12,-8.04203312680259e-15,-1.13324654743498e-12,1.33362700303461e-12,1.9235375745258e-08,3.18696631371045e-10,2.15726273938154e-07,1.24444203701353e-05,1.22269975710451e-07,6.9315217563714e-05,7.96941683911911e-05,1.95176773759364e-05,0.000176924607452515,1.4067401705014e-05,6.75402936117905e-07,0.000102953558986716,9.00633603561377e-12,4.36156582918315e-12,1.69673979067814e-11,-3.15582153540349e-13,-2.31563749857906e-12,1.24996450624411e-12,-3.58315357757642e-13,-2.54176026088346e-12,2.73043966798092e-12,-1.04100328174289e-13,-1.46584885110911e-12,1.17390769098001e-12,6.01404640390184e-13,-8.35747389267355e-13,4.31914952836279e-12
"156","IMP",52,2.84603871402703e-12,3.42548194900971e-13,5.93872090416913e-12,2021-08-24,-1.52601174215775e-13,-1.99502876961966e-12,1.98932450847485e-12,-1.38537976547232e-13,-6.01580156117716e-13,2.38993915656783e-13,8.77868812695726e-09,1.06801173940433e-10,1.03441234244503e-07,6.4054191746378e-06,5.73560310528291e-08,3.64760619289295e-05,4.67773164890955e-05,9.55909636769718e-06,0.000113907502396056,7.93412480811909e-06,2.62420273615084e-07,6.224089590269e-05,3.5613067449355e-12,5.42782387394322e-13,8.00293212305786e-12,9.98835628203198e-13,-2.38496621095441e-12,3.77241803709899e-12,1.80878708096015e-13,-2.80123101141904e-12,3.38686848895255e-12,-2.45283229226698e-13,-2.05645927425604e-12,2.67983263320904e-12,-2.14002426230902e-13,-2.03598243937725e-12,1.01594353620074e-12
"157","NEU3",1,6.9e-05,4.9e-05,9.3e-05,2020-09-01,7e-05,4.9e-05,9.5e-05,7e-05,4.9e-05,9.2e-05,7e-05,4.8e-05,9.3e-05,7e-05,4.8e-05,9.2e-05,6.9e-05,4.8e-05,9.2e-05,7e-05,4.9e-05,9.4e-05,6.7e-05,4.7e-05,9e-05,6.7e-05,4.6e-05,8.7e-05,6.6e-05,4.5e-05,8.8e-05,6.6e-05,4.6e-05,8.9e-05,6.6e-05,4.6e-05,8.9e-05
"158","NEU3",2,0.00016,9.6e-05,0.000237,2020-09-08,0.000163,9.8e-05,0.000236,0.000161,9.9e-05,0.00023,0.00016,1e-04,0.000238,0.00016,9.7e-05,0.000236,0.000159,9.7e-05,0.000229,0.000161,9.8e-05,0.000234,0.000134,7.8e-05,0.000197,0.000134,7.9e-05,0.000198,0.000133,7.9e-05,0.000197,0.000133,8.1e-05,0.000197,0.000132,7.9e-05,0.000197
"159","NEU3",3,0.000358,2e-04,0.000546,2020-09-15,0.000364,0.000206,0.000555,0.00036,0.000205,0.000543,0.000357,0.000207,0.000547,0.000356,0.000204,0.000538,0.000357,0.000206,0.00053,0.00036,0.000204,0.000542,0.000257,0.000137,0.000392,0.000259,0.000141,0.000402,0.000256,0.000138,0.000395,0.000257,0.000143,4e-04,0.000254,0.00014,0.000394
"160","NEU3",4,0.000814,0.00044,0.001255,2020-09-22,0.000827,0.000462,0.00127,0.000819,0.000453,0.001254,0.000811,0.000454,0.001257,0.00081,0.00046,0.00126,0.000811,0.000457,0.001206,0.000817,0.00046,0.001257,0.000509,0.000256,0.000801,0.000511,0.000259,0.000807,0.000504,0.000266,0.000784,0.000505,0.000268,0.000789,0.000504,0.000267,0.000816
"161","NEU3",5,0.001862,0.001016,0.002814,2020-09-29,0.001887,0.001063,0.002867,0.001872,0.001064,0.002813,0.001852,0.001027,0.002886,0.001847,0.001016,0.002848,0.001851,0.001035,0.002746,0.001865,0.001052,0.002861,0.001015,0.000506,0.001602,0.001022,0.000507,0.001605,0.00101,0.000539,0.001563,0.00101,0.000533,0.001567,0.001007,0.000538,0.001623
"162","NEU3",6,0.00417,0.002368,0.00617,2020-10-06,0.004218,0.002483,0.0062,0.004189,0.002459,0.006097,0.003791,0.002368,0.00499,0.00414,0.002378,0.006126,0.003789,0.002421,0.004852,0.004173,0.002471,0.006192,0.002033,0.001036,0.003182,0.002051,0.001059,0.003185,0.002024,0.001097,0.003116,0.002024,0.00107,0.003083,0.002021,0.001078,0.003234
"163","NEU3",7,0.008037,0.004914,0.011267,2020-10-13,0.008121,0.005086,0.011235,0.008075,0.005037,0.011153,0.006162,0.004221,0.007896,0.007993,0.004894,0.011159,0.006165,0.004317,0.007823,0.008042,0.00508,0.011196,0.003672,0.001918,0.005574,0.003467,0.001998,0.004807,0.003657,0.002028,0.005479,0.003432,0.002008,0.004694,0.003654,0.002049,0.005584
"164","NEU3",8,0.014883,0.010197,0.019281,2020-10-20,0.014991,0.01052,0.019127,0.014945,0.010295,0.019156,0.009413,0.006679,0.012538,0.014828,0.010168,0.019218,0.009418,0.006636,0.012234,0.014877,0.010454,0.01938,0.006815,0.003802,0.009754,0.00517,0.003645,0.00678,0.006805,0.004048,0.009708,0.005124,0.003651,0.006721,0.006791,0.004073,0.009755
"165","NEU3",9,0.024342,0.018362,0.031324,2020-10-27,0.024405,0.018755,0.031195,0.024421,0.018642,0.031462,0.015273,0.010475,0.021947,0.019095,0.014332,0.024265,0.015256,0.010401,0.021335,0.019124,0.014581,0.024353,0.011833,0.007369,0.015945,0.007463,0.005296,0.010257,0.009228,0.00592,0.012391,0.007386,0.00528,0.010026,0.009219,0.006098,0.012498
"166","NEU3",10,0.038297,0.027912,0.05389,2020-11-03,0.038309,0.02836,0.053966,0.038483,0.028015,0.054732,0.027518,0.0177,0.043841,0.020699,0.015691,0.027975,0.027396,0.017573,0.041749,0.020706,0.015658,0.028086,0.018691,0.012915,0.024675,0.011489,0.007839,0.017149,0.010269,0.007237,0.013498,0.011355,0.007834,0.016552,0.010265,0.007413,0.013338
"167","NEU3",11,0.063802,0.039638,0.099631,2020-11-10,0.063918,0.041487,0.09854,0.064461,0.040681,0.101503,0.051977,0.030239,0.08918,0.024773,0.017149,0.036463,0.051611,0.030315,0.08273,0.024781,0.017073,0.036862,0.026228,0.018701,0.037385,0.01826,0.011315,0.029355,0.011302,0.008424,0.015411,0.018041,0.011659,0.028433,0.011301,0.008497,0.01524
