"","team","week","RL01_mean","RL01_perc2p5","RL01_perc97p5","Date","RL02_mean","RL02_perc2p5","RL02_perc97p5","RL03_mean","RL03_perc2p5","RL03_perc97p5","RL04_mean","RL04_perc2p5","RL04_perc97p5","RL05_mean","RL05_perc2p5","RL05_perc97p5","RL06_mean","RL06_perc2p5","RL06_perc97p5","RL07_mean","RL07_perc2p5","RL07_perc97p5","RL08_mean","RL08_perc2p5","RL08_perc97p5"
"288","UVA",28,0.0106925473836877,1.03193681208152e-05,0.0937564974847836,2021-01-06,0.00279813290731704,0,0.0274386682964202,0.0106925473836877,1.03193681208152e-05,0.0937564974847836,0.00279813290731704,0,0.0274386682964202,0.552359091217337,0.057970615347444,1.1899487367507,1.188221741946,0.112385652766031,2.487487029524,0.169840476166533,0.0184469860250024,0.29609738644103,0.523890496986345,0.054096183397569,0.878975716206074
"289","UVA",29,0.00669890558871598,3.42278204877564e-06,0.061167073093003,2021-01-13,0.00153338615296423,0,0.0158780203412221,0.00669890558871598,3.42278204877564e-06,0.061167073093003,0.00153338615296423,0,0.0158780203412221,0.427332525725396,0.0347921661597634,1.14307600343278,0.828727142909529,0.061943095637157,2.22191143384153,0.128418410076844,0.00953346520142598,0.251421688956778,0.40011360781261,0.0254544326061369,0.757793957665123
"290","UVA",30,0.00425562844713447,3.3458551844246e-07,0.03949968143347,2021-01-20,0.000862849469602832,0,0.00915208771286334,0.00425562844713447,3.3458551844246e-07,0.03949968143347,0.000862849469602832,0,0.00915208771286334,0.319962706934653,0.0209773791424105,1.02763016186382,0.558077895205897,0.0338069089397021,1.94007394331109,0.0936989010253416,0.00480596701616697,0.215016131592932,0.291626587974801,0.0117162259578567,0.64035962903808
"291","UVA",31,0.00273384210531406,0,0.0252224831881604,2021-01-27,0.000497837263137845,0,0.00525748160013042,0.00273384210531406,0,0.0252224831881604,0.000497837263137845,0,0.00525748160013042,0.235420022694788,0.0127995355031228,0.949946770043375,0.371869833658773,0.0188417487879618,1.7014601005539,0.0668207569060157,0.00235986609329769,0.178710202489161,0.206487436574133,0.00489670021364369,0.53804273738344
"292","UVA",32,0.00177328104090567,0,0.0159686274898608,2021-02-03,0.000294612243627153,0,0.00303249392688106,0.00177328104090567,0,0.0159686274898608,0.000294612243627153,0,0.00303249392688106,0.171812055070561,0.00799950585063933,0.835545380545864,0.246845734126986,0.0107830915079072,1.55686362734681,0.0469582954730426,0.00112661946257891,0.145047986864229,0.144077212275652,0.00188455548140881,0.442956561319079
"293","UVA",33,0.00116074126301833,0,0.00999814614261345,2021-02-10,0.000178264383737069,0,0.00177902141620649,0.00116074126301833,0,0.00999814614261345,0.000178264383737069,0,0.00177902141620649,0.125144441174962,0.00515627527348719,0.670098226324844,0.16366391883458,0.0063739581166202,1.27170115981466,0.0329268267588244,0.000526467903512014,0.119582970511803,0.100818476407855,0.00071815185434473,0.367854596129545
"294","UVA",34,0.000769022774129955,0,0.00624434116970308,2021-02-17,0.000110439376219891,0,0.00105777807508601,0.000769022774129955,0,0.00624434116970308,0.000110439376219891,0,0.00105777807508601,0.0914538637458766,0.00344472603927111,0.56079759722672,0.109110871831584,0.0039102582271883,0.97090367690816,0.0232094770823181,0.000251130621846001,0.0945910308800088,0.0715707407766493,0.000264964389130545,0.306657703727821
"295","UVA",35,0.000514808219170194,0,0.00390282037257673,2021-02-24,6.93234130785801e-05,0,0.00064301553227369,0.000514808219170194,0,0.00390282037257673,6.93234130785801e-05,0,0.00064301553227369,0.0673650858371852,0.00237595075916976,0.418864204948751,0.0735603922108686,0.00249339847858583,0.830076486683466,0.0164648929147214,0.00012502821311708,0.0766349442325424,0.0516409409958934,9.12248806277904e-05,0.248178106509234
"296","UVA",36,0.00034624722327301,0,0.00238559530259256,2021-03-03,4.4559988126604e-05,0,0.000404517089359367,0.00034624722327301,0,0.00238559530259256,4.4559988126604e-05,0,0.000404517089359367,0.0501168383027737,0.00170597602191829,0.306424365038476,0.0502484103598516,0.00160213189163301,0.591503136976422,0.0117622571212886,6.94614828976448e-05,0.0592585043811314,0.0378471599061714,3.12885191472785e-05,0.20452370963222
"297","UVA",37,0.000236687334283481,0,0.00148507005775877,2021-03-10,2.88295565624462e-05,0,0.000252977469029725,0.000236687334283481,0,0.00148507005775877,2.88295565624462e-05,0,0.000252977469029725,0.0376862769713376,0.00123743988628965,0.222655528101285,0.0347247175748558,0.00105014887648474,0.399871938926288,0.00849113497679979,3.34446957403659e-05,0.0491528635577866,0.0282283956395037,1.31360035516923e-05,0.163112084390223
"298","UVA",38,0.000162445106278733,0,0.000916656437556307,2021-03-17,1.90631443035643e-05,0,0.00016739545195099,0.000162445106278733,0,0.000916656437556307,1.90631443035643e-05,0,0.00016739545195099,0.0285981519905717,0.00090716398688578,0.161995458978539,0.0242869624390741,0.000673987678105953,0.259914424698212,0.00621146094104949,1.49368336412593e-05,0.0415540489825661,0.0214361378735802,5.69907576981354e-06,0.142189960516915
"299","UVA",39,0.000113663130860826,0,0.00058167330917642,2021-03-24,1.28550536674666e-05,0,0.000116514818990616,0.000113663130860826,0,0.00058167330917642,1.28550536674666e-05,0,0.000116514818990616,0.0218292247708978,0.000676841664773377,0.11830295925244,0.0172124038419674,0.000437943387530367,0.165076423966555,0.00459784496222786,8.56543561361152e-06,0.034566290951874,0.0165144511470783,5.81122216242167e-07,0.12670891259332
"300","UVA",40,7.98031505408248e-05,0,0.000363077236314248,2021-03-31,8.54874341087703e-06,0,7.69039716576693e-05,7.98031505408248e-05,0,0.000363077236314248,8.54874341087703e-06,0,7.69039716576693e-05,0.0167471548375939,0.000499427415570355,0.0866707058045074,0.0124089989352616,0.000252114127172581,0.10389257456103,0.0034372708251394,3.98013108344426e-06,0.0286738400450903,0.0128731417683987,0,0.109905771078976
"301","UVA",41,5.60557719058788e-05,0,0.000220304590714519,2021-04-07,5.8187480195124e-06,0,5.42939613463014e-05,5.60557719058788e-05,0,0.000220304590714519,5.8187480195124e-06,0,5.42939613463014e-05,0.0129064790723827,0.00036972862959154,0.0636658214642749,0.00909119328753146,0.000116438865297441,0.065301984688499,0.00259563797009049,1.03063461636569e-06,0.0234250752782026,0.0101481035070998,0,0.0954345085524847
"302","UVA",42,3.98742894043104e-05,0,0.000140676295863194,2021-04-14,4.01061451198048e-06,0,3.40625204123706e-05,3.98742894043104e-05,0,0.000140676295863194,4.01061451198048e-06,0,3.40625204123706e-05,0.00997470056753079,0.000273031005004473,0.0468986531297477,0.00672136897457027,5.69027088774926e-05,0.0411698921634677,0.00198136741190164,0,0.0190566423615743,0.00808361949143895,0,0.0825114898150003
"303","UVA",43,2.82519748356236e-05,0,8.66528297622038e-05,2021-04-21,2.66630365500075e-06,0,2.05236703354956e-05,2.82519748356236e-05,0,8.66528297622038e-05,2.66630365500075e-06,0,2.05236703354956e-05,0.00772934078840531,0.000208699061031537,0.0346266374354932,0.00496628058098562,2.46075136613601e-05,0.0259265066824033,0.00152402413503609,0,0.015416777752822,0.00649812476739333,0,0.0705406217093051
"304","UVA",44,2.00237291318861e-05,0,5.36606122769727e-05,2021-04-28,1.84843206249558e-06,0,1.5559292461719e-05,2.00237291318861e-05,0,5.36606122769727e-05,1.84843206249558e-06,0,1.5559292461719e-05,0.00601819889583844,0.000158649886986938,0.0256475778893436,0.00363482433279512,4.92888029661219e-06,0.0163006703900705,0.00118026465240982,0,0.0124188813587925,0.00525997429931614,0,0.0599243312774669
"305","UVA",45,1.45842027487335e-05,0,3.74612512306655e-05,2021-05-05,1.30779376715526e-06,0,1.06807853588114e-05,1.45842027487335e-05,0,3.74612512306655e-05,1.30779376715526e-06,0,1.06807853588114e-05,0.00470261025000642,0.000108368866495141,0.0191021174457281,0.00262455079303227,0,0.0101964746281837,0.000921226931348011,0,0.0099654068569508,0.00428442727002447,0,0.0506548084037287
"306","UVA",46,1.05581101809137e-05,0,2.36693303066692e-05,2021-05-12,8.13571102739034e-07,0,6.50018101320892e-06,1.05581101809137e-05,0,2.36693303066692e-05,8.13571102739034e-07,0,6.50018101320892e-06,0.00368376722438417,7.4287855830435e-05,0.0142996618628699,0.00187284325509174,0,0.00634747803625116,0.000725918334959827,0,0.00800860022795754,0.00350663881872615,0,0.0426707856601499
"307","UVA",47,7.59868736784481e-06,0,1.3617537917639e-05,2021-05-19,5.19525114979879e-07,0,4.15154823479033e-06,7.59868736784481e-06,0,1.3617537917639e-05,5.19525114979879e-07,0,4.15154823479033e-06,0.00289752475166942,5.41276880997403e-05,0.0107019612392002,0.00132277915740401,0,0.00392185898369836,0.000575174379383294,0,0.00642141073094399,0.00288213704318838,0,0.0358254871456462
"308","UVA",48,5.40881124719356e-06,0,9.75085078837026e-06,2021-05-26,3.75644073752712e-07,0,2.82187201863112e-06,5.40881124719356e-06,0,9.75085078837026e-06,3.75644073752712e-07,0,2.82187201863112e-06,0.00228548538766884,4.10298235898317e-05,0.00804711463576604,0.000928138541329374,0,0.00243747700430216,0.000457551164765242,0,0.00512336452433175,0.00237829314511605,0,0.0299924769318243
"309","UVA",49,4.03606525529469e-06,0,8.11351345629144e-06,2021-06-02,3.15103558338137e-07,0,2.44808160426036e-06,4.03606525529469e-06,0,8.11351345629144e-06,3.15103558338137e-07,0,2.44808160426036e-06,0.00181037365489504,2.92362865040342e-05,0.00609584002149084,0.000651025083243563,0,0.00152387771448152,0.000366201347495109,0,0.00414959104853193,0.00197116142285695,0,0.0250559499195295
"310","UVA",50,2.95121110200688e-06,0,4.85348270125125e-06,2021-06-09,2.44015721040252e-07,0,1.65995197653862e-06,2.95121110200688e-06,0,4.85348270125125e-06,2.44015721040252e-07,0,1.65995197653862e-06,0.0014368728748027,2.19534904997648e-05,0.00459877650948195,0.000457082485527121,0,0.000951430346097985,0.000296165276530543,0,0.00351204571143586,0.00163966287752963,0,0.0209638306069635
"311","UVA",51,2.11650828231358e-06,0,2.85398666742345e-06,2021-06-16,1.606195854462e-07,0,6.16017354107417e-07,2.11650828231358e-06,0,2.85398666742345e-06,1.606195854462e-07,0,6.16017354107417e-07,0.00114279533776085,1.50294239273878e-05,0.00345969948268514,0.000322549745148634,0,0.000606436020469534,0.000240832079588343,0,0.00299089989571685,0.00136982280812672,0,0.0179003096659324
"312","UVA",52,1.52470898803136e-06,0,2.36003278361761e-06,2021-06-23,1.02544437009623e-07,0,0,1.52470898803136e-06,0,2.36003278361761e-06,1.02544437009623e-07,0,0,0.000912086073520758,9.88153377479793e-06,0.00260161173037585,0.000228927341476217,0,0.000396151200178223,0.000197901810253757,0,0.00255869029372822,0.00114803131380726,0,0.0156292561936259
"313","ENS",1,0.11169381363928,0.0480956315504507,0.220292326418831,2020-07-01,0.111744146972613,0.0481062982171173,0.220992159752165,0.0805854652802036,0.0462861511140956,0.150531642596046,0.0842109652802036,0.0489934844474289,0.153848142596046,0.11149831363928,0.0480006315504507,0.217270427223153,0.11183031363928,0.0480476315504507,0.220227593889819,0.0808019652802036,0.0462803177807622,0.149859975929379,0.0809274652802036,0.0462799844474289,0.150773809262713
"314","ENS",2,0.113442722351059,0.051009276678301,0.201423765332589,2020-07-08,0.113455555684392,0.051005276678301,0.201522431999256,0.0789396474579475,0.0453486295328091,0.141058921613378,0.0833731474579475,0.0487696295328091,0.144333921613378,0.113796889017726,0.0508759433449677,0.203153271127202,0.113501055684392,0.0509381100116344,0.201388104460536,0.0792059807912808,0.0453392961994757,0.140648421613378,0.0792279807912808,0.0453282961994758,0.141126921613378
"315","ENS",3,0.111896186989804,0.051033430856631,0.186017759175601,2020-07-15,0.11188635365647,0.051023430856631,0.185835425842268,0.0748210365293286,0.0432243510419767,0.129956401492878,0.080119369862662,0.0474791843753101,0.132432901492878,0.112471686989804,0.0508762641899643,0.187386734569508,0.111871686989804,0.050960930856631,0.185114901236175,0.0750918698626619,0.0432170177086434,0.130280901492878,0.0750378698626619,0.0431855177086434,0.130269068159544
"316","ENS",4,0.108844069737526,0.0499631113155715,0.173266973798959,2020-07-22,0.108817236404193,0.0499866113155715,0.173184307132292,0.0700114046475843,0.0394237462652418,0.11928765691165,0.076177571314251,0.0446257462652418,0.122926323578317,0.109441069737526,0.0498072779822381,0.173458318000844,0.108693569737526,0.0498464446489048,0.17161348466751,0.070261571314251,0.0394174129319084,0.11988615691165,0.0701177379809177,0.0393432462652418,0.119044323578317
"317","ENS",5,0.105515730715126,0.0465851740190912,0.16342721962733,2020-07-29,0.105476564048459,0.0466286740190912,0.163108552960663,0.0655335806699863,0.0352161383381383,0.110655004733496,0.072530247336653,0.0416194716714716,0.115347671400162,0.106037897381792,0.0463773406857579,0.162441151834961,0.105131897381792,0.0463771740190912,0.161345818501627,0.065753747336653,0.0352089716714716,0.111225504733496,0.065445747336653,0.0350301383381383,0.110342838066829
"318","ENS",6,0.103105693307064,0.0440242022125201,0.158202370433021,2020-08-05,0.103059526640398,0.0441325355458534,0.157910703766355,0.0622135381016811,0.0314217787448716,0.105483564587616,0.0699888714350145,0.039348112078205,0.110057731254283,0.103518526640398,0.0438038688791867,0.155713501078527,0.102198693307064,0.0435850355458534,0.154377667745193,0.0624013714350145,0.0314129454115383,0.105647231254282,0.0617188714350145,0.0310174454115383,0.104528897920949
"319","ENS",7,0.102969732010445,0.0419552449238894,0.157871075412073,2020-08-12,0.102915065343778,0.0421370782572227,0.157386408745406,0.0608764539618156,0.028996493045505,0.104543292668219,0.0693772872951489,0.0387631597121717,0.109746792668219,0.103272065343778,0.0417022449238894,0.154305509323461,0.100796232010445,0.0408785782572227,0.150404175990128,0.0610366206284823,0.0289843263788383,0.104807959334885,0.0594411206284823,0.0281101597121717,0.102248792668219
"320","ENS",8,0.107704760362766,0.0421694642096451,0.16768637819677,2020-08-19,0.107645260362766,0.0423179642096451,0.167721044863437,0.063203389979892,0.0283148502601409,0.109921714241066,0.0723892233132253,0.0403208502601409,0.1160140475744,0.107910760362766,0.0417881308763118,0.162247302892323,0.101820478278729,0.0391906813154752,0.152942136225656,0.0633372233132253,0.0283113502601409,0.110095880907733,0.0590576558946397,0.0260936518591965,0.103351714241066
"321","ENS",9,0.147479376482106,0.0555591106603388,0.234489666349321,2020-08-26,0.147400376482106,0.0555889439936721,0.234514999682654,0.088383036290233,0.0379555247357656,0.15557232627906,0.1007202029569,0.0561738580690989,0.165008659612393,0.14551148725534,0.0547762773270055,0.223041090137223,0.122438806716402,0.0420832192899679,0.198988047910305,0.088308536290233,0.0379541914024323,0.155469659612393,0.0642804862813624,0.0273922179244181,0.126469117385475
"322","ENS",10,0.25615255104044,0.0999353399491068,0.415862856006907,2020-09-02,0.256019384373774,0.10008217328244,0.415731856006907,0.162407213952303,0.0696075660921116,0.287556513853826,0.18001088061897,0.0983480660921116,0.303677013853826,0.248063599727988,0.0949740070157657,0.38802262199675,0.178802137510595,0.0610503865325153,0.312091463558714,0.16203538061897,0.0695825660921116,0.287318513853826,0.0857683159704672,0.0378613681937482,0.187879355415789
"323","ENS",11,0.541339195898801,0.20016935488595,0.927367975498407,2020-09-09,0.541264510612582,0.206213810497343,0.9258170888334,0.385800611441529,0.138813387281636,0.710519599841626,0.41193390774911,0.187248689074089,0.746461297143245,0.508982651756094,0.17131437757431,0.840655907348195,0.339467241554763,0.111689443114092,0.624452383677894,0.384952425253792,0.141636705986863,0.702681906246621,0.183328870641357,0.0761607103701297,0.420423417093279
"324","ENS",12,1.01017222840118,0.375790511432847,1.79104803974174,2020-09-16,1.00837091798289,0.387815334064286,1.77613218846199,0.772614386602841,0.255118037324746,1.47368590998581,0.809021683764861,0.340040458940872,1.52028296712878,0.821397484930505,0.309765395204726,1.29695804665188,0.519400467348227,0.18743315576988,0.97223802594589,0.678932341951277,0.2685064207121,1.13548178367666,0.265789911273979,0.109729760876409,0.639133374282927
"325","ENS",13,1.60213907760334,0.647854606630003,2.70209456848112,2020-09-23,1.59510075415571,0.665852675592519,2.66296710970065,1.29537339452253,0.446909551895257,2.29253956873301,1.34158678689752,0.571481845621515,2.34697021889707,0.994983286450131,0.480744112272549,1.61866692053212,0.743441411499728,0.312226255732911,1.38726836703139,0.896708954441453,0.437539550064354,1.4731738833668,0.377446627926587,0.164575540996378,0.890946157070755
"326","ENS",14,2.03764033690092,0.915910725132619,3.00752884260559,2020-09-30,2.02370558446646,0.946462856360947,2.98542703739141,1.71325990839023,0.705353006395706,2.57700703888163,1.76481742452977,0.863489991649525,2.64372607868921,1.05960723750099,0.574071794992704,1.79880991409152,0.910047340317685,0.380076631161039,1.73682560489167,0.995219938905861,0.52637985819148,1.66811760251062,0.482457731368636,0.206421579622943,1.14427325058167
"327","ENS",15,2.10716730660364,1.11522913553381,2.81161499281163,2020-10-07,2.09237763002881,1.1380073040515,2.78961653310747,1.86221187105807,0.91391469058784,2.47724983992799,1.90104249129825,1.07164845064875,2.49702869471519,1.02990060184741,0.520727332165258,1.78594685459075,0.928847190148658,0.387451094218185,1.87160991592088,0.983143011000991,0.515872706518238,1.65880832394842,0.537416340171667,0.225637084586747,1.28779555096274
"328","ENS",16,1.95983373254649,1.22671607220554,2.59388009503582,2020-10-14,1.944356489587,1.22809982875021,2.58616926516032,1.87028880192915,1.09154921387717,2.38151880044343,1.88225743413326,1.22054521439015,2.33520699482856,0.949062338134451,0.455497771266978,1.65407370404777,0.91506122613278,0.376200478899393,1.97810582008652,0.926410779364863,0.477437948341155,1.54102921440586,0.579499022159487,0.248733411905503,1.38648092167626
"329","ENS",17,1.68139522379287,1.14428231572459,2.36225277515811,2020-10-21,1.63470345157056,1.1200534263323,2.31222243604168,1.76185415551093,1.15317280069216,2.26861589648017,1.70660763982803,1.19973569452215,2.14931455889112,0.849886478696889,0.399183358418071,1.52438490023912,0.875538874245415,0.344678433549997,1.98419610025193,0.831426092077427,0.432393811771128,1.39609951132407,0.595444924063584,0.234230795466987,1.3871926328281
"330","ENS",18,1.33511500989272,0.854449569620383,2.07201742151386,2020-10-28,1.24125831266644,0.79978733513526,1.9241816547566,1.52875242718722,0.941487708065535,2.07923180862894,1.3861101636344,0.902405928349176,1.84590209987902,0.74121910270619,0.347393313143975,1.38322434811806,0.819696955839332,0.321628902576817,1.90447683313134,0.710192543243722,0.363616767035747,1.23013273561702,0.582731388738027,0.20942012027127,1.27056770797568
"331","ENS",19,0.997955361676925,0.608300958918823,1.69350661935043,2020-11-04,0.868843367097987,0.525548172639218,1.4730922517101,1.2185263938334,0.689087693220093,1.79158702188081,1.01282753664853,0.613675436684155,1.42245374703545,0.637626797789916,0.299984133591618,1.23228709963647,0.756270557619369,0.312107720725162,1.67219424605836,0.583049955611278,0.290520083869086,1.0457268995223,0.552272736043662,0.189297484346599,1.10204956840998
"332","ENS",20,0.724419867752009,0.42230298359084,1.29131040262594,2020-11-11,0.576797779428433,0.33388270053235,1.01861938960616,0.921273646410482,0.497005353036006,1.52031311526215,0.68538835842924,0.395440860542007,1.02114665001028,0.544099921781003,0.257107612230953,1.03420042263689,0.698068147489355,0.294833266393489,1.34850047752368,0.461157653549718,0.222245198540313,0.841022210802649,0.508912402334614,0.17112152933762,0.914782355894524
"333","ENS",21,0.515780935530136,0.291020961600665,0.934094818806338,2020-11-18,0.368243898005554,0.203013584199602,0.663979068075424,0.664352623368854,0.346021755998705,1.25112384432592,0.437112984028285,0.239269062331108,0.689502746212831,0.470415843018975,0.22312669262256,0.855426281596571,0.649000998422861,0.279648630890692,1.05740787024684,0.357428156087806,0.163402367473952,0.668503172165101,0.460409057036425,0.156275467541666,0.74530456288085
"334","ENS",22,0.381698020023047,0.214862279078926,0.696720364000063,2020-11-25,0.238765143165458,0.126790708391259,0.436729305748585,0.481718470579715,0.244392711437274,1.02917586437588,0.277208491533779,0.145546342233438,0.465867073078292,0.403257824476161,0.193270861718973,0.684409715118824,0.59358578197294,0.266040800509593,0.825916200363081,0.273410512732062,0.119947216225816,0.535224319283622,0.407788331231688,0.145858159619795,0.602875519039547
"335","ENS",23,0.29174994165993,0.161190697786267,0.544576190544708,2020-12-02,0.157339686707129,0.0807060677721565,0.297999922504505,0.364054649073535,0.184974929830917,0.859452434619234,0.178989590494153,0.0911542381637596,0.31729061002727,0.368788918400629,0.173464289813105,0.576205115571628,0.596162113193321,0.262250304308665,0.725323323161615,0.225886702042324,0.0935720099347313,0.458106498098305,0.39842762714223,0.145715192584433,0.546198042578462
"336","ENS",24,0.226767409946976,0.117323181237235,0.460444174281442,2020-12-09,0.10482312879939,0.0518100441575331,0.205744935858692,0.278903366808107,0.143466923150183,0.676674904260151,0.116953083751796,0.0583952312892841,0.219251802534306,0.371176162234399,0.168167693165606,0.530596645346961,0.677967245148845,0.271116325697908,0.753739426463897,0.197806614671842,0.0778087780693886,0.400760694255039,0.423650628628108,0.147947332041037,0.531232688635656
"337","ENS",25,0.170844879910237,0.084731795865259,0.353534693401633,2020-12-16,0.067462800699417,0.0322591357448926,0.137875360717987,0.204274119723328,0.106594438214278,0.469374919273518,0.07417747614497,0.0364595204045503,0.14446344409046,0.383661849878731,0.163307253451165,0.535168562689251,0.748422561319206,0.282113806963417,0.817529268416366,0.172750314218929,0.0641716251111697,0.343367817669399,0.415631721563586,0.140902953303986,0.4930435752888
"338","ENS",26,0.128905671924803,0.0615267091616632,0.268886963747587,2020-12-23,0.0441453688241367,0.0203088900788665,0.0923179058106133,0.150493421648257,0.0770487900311669,0.318677609288153,0.0480091774432485,0.0231005073476306,0.0953228841083336,0.379705959262241,0.140177012543441,0.539244043543832,0.743201885800974,0.283575960361405,0.825775026016954,0.146771053326729,0.0502788938497315,0.275716973508946,0.378106187476556,0.126127908154524,0.427539432492314
"339","ENS",27,0.103862016016358,0.0460977481938037,0.222173951752862,2020-12-30,0.0311851387100638,0.0134513603174134,0.0669153672034217,0.120321751542553,0.0582318854238104,0.243958165305778,0.0337304617270912,0.0156371117155329,0.0682922579411921,0.347510095816294,0.119620974974769,0.52742550471625,0.640586812580546,0.223235837542148,0.759686057288185,0.118480247214449,0.0373821638083152,0.211587386614255,0.317915386583318,0.104460795525923,0.353712500866215
"340","ENS",28,0.0824489779193181,0.0338602744506403,0.18365477419626,2021-01-06,0.0219308087063027,0.00882796448868711,0.048091505995056,0.0968929318454859,0.0455725616105866,0.191172201636606,0.023782005662888,0.010741427499931,0.0499032999646701,0.305264990841747,0.102914596417716,0.517926980196446,0.505249004363401,0.174614303247443,0.682549586970678,0.092950467244377,0.0276769409333089,0.160948196096271,0.255343249556629,0.0779991213751575,0.292884786250607
"341","ENS",29,0.0631168476142873,0.0245608104237494,0.137255992444486,2021-01-13,0.0150835323341333,0.00582098556021573,0.0333633608794356,0.075775596971011,0.0351401368136573,0.143799905160169,0.0164377293380399,0.00707785350223947,0.0339129349019796,0.26046471653487,0.089910709076254,0.487494814391794,0.37663031144639,0.135737737368018,0.579368504193946,0.0711229405108038,0.0204660722127607,0.122067750583638,0.195931675708935,0.0574926137500061,0.237915239467611
"342","ENS",30,0.0492548213479668,0.0180477408324366,0.107157214831178,2021-01-20,0.0107506554244502,0.0040240350669061,0.0243870787157357,0.0606160707937392,0.0266612042349492,0.118423149966749,0.0118403646179934,0.00494097146513625,0.0245954074964123,0.224031106390688,0.0798512015531375,0.446505594267988,0.278952527562879,0.102984726313979,0.494841785912775,0.0547587413497075,0.015321657738703,0.096601855742151,0.146883846305796,0.0429514738435964,0.19370155377983
"343","ENS",31,0.0388855578025694,0.0133502239635665,0.0870268784817499,2021-01-27,0.0079230212074459,0.00297723738286527,0.0180967144536715,0.0490500105113428,0.0202598173005189,0.0968837171469083,0.00882005069127522,0.00358113801049749,0.0191588534895732,0.192619759520767,0.0708215841243353,0.411492641028359,0.206154759006743,0.0728456153501581,0.432849589995621,0.0423853980787701,0.0115841276687187,0.0776128940174885,0.107451180090781,0.0320255607565958,0.156997733779364
"344","ENS",32,0.0310245226542241,0.0100804623186605,0.0732391202183561,2021-02-03,0.00598205996833212,0.00230181038384586,0.0138590686591368,0.039833590593323,0.0150404180269773,0.0817789804832564,0.00672052034711046,0.00270777126568214,0.0150264245453978,0.164192131661299,0.0633725021619836,0.361143533164567,0.152091906106676,0.050826231853141,0.385868149247424,0.0327448813011646,0.00885422504385711,0.0629002118140373,0.0767924232379955,0.0229037012464722,0.124901760880037
"345","ENS",33,0.0243561146991847,0.0076107717439658,0.0594018093588387,2021-02-10,0.00455791451689776,0.00181599359402631,0.0107371306541062,0.0317253201959456,0.0110761739978783,0.0673115627429645,0.00515470806690997,0.00209623345240639,0.0118125874853155,0.138095449160607,0.0569073988440868,0.297657578248951,0.111670676316649,0.0358635741289082,0.314770427848752,0.0253074504006367,0.00684279653249321,0.0515370488073268,0.0540770655373078,0.0163752103001863,0.0982933899467469
"346","ENS",34,0.0190000476404067,0.00581823208913761,0.0468514648213114,2021-02-17,0.00353404796556821,0.001501164363838,0.00839409166174093,0.0250883107471072,0.00827453945569414,0.0549740145533759,0.00400211946816379,0.00169585884780207,0.00915818637860174,0.114662906260856,0.0494968013752727,0.241442653871928,0.0823837750841405,0.0258740467750166,0.2460671962577,0.0195659462701794,0.00537356920643417,0.0414095666449356,0.0380022878817764,0.0115990496021385,0.0778173740149792
"347","ENS",35,0.0146560553793674,0.00443159989765414,0.0368330242557855,2021-02-24,0.0027835734091016,0.00128627490865583,0.00630265948890878,0.0193089518240773,0.0062052436470125,0.0430593096443587,0.00313336192424773,0.00142669800360844,0.00706281948376965,0.0936728377563521,0.0420815340041427,0.182291203508239,0.0606554750777942,0.0186898711037163,0.206121772337758,0.0151175243683956,0.00429758452130882,0.0335890741898255,0.0267420649593748,0.00809123803195064,0.060450826045549
"348","ENS",36,0.0109889934706637,0.00347004055132139,0.027577716758149,2021-03-03,0.00219696437326644,0.00114276739174469,0.00467468737952728,0.014272352396692,0.00466634181796984,0.0300982284837257,0.002443175210437,0.00123538190316468,0.00529325030962646,0.0749812268481181,0.0345736561858093,0.134427031542381,0.0442777031233405,0.0132325295253551,0.151697392291041,0.0116279004175906,0.00350283636901428,0.0263379408052692,0.0188817273487192,0.00571672086627507,0.0474750116493762
"349","ENS",37,0.00825203847327535,0.00279420762962986,0.0207010902975099,2021-03-10,0.00177856265483818,0.00104364815999104,0.0034846519369621,0.0105984071477806,0.00360931121628661,0.0216306511777473,0.00194435257372261,0.00110949197384833,0.00385569779236902,0.0593159099528176,0.0281997971045145,0.0985586260018993,0.032601265373042,0.00959134861573962,0.108440511614423,0.00894514513792411,0.0028930813925245,0.0210826895427509,0.0134563607677996,0.00399193194454972,0.0366833954163214
"350","ENS",38,0.00629924464214467,0.00229204842190338,0.0158471105224797,2021-03-17,0.0014925774519173,0.000976549110593564,0.00264655292854598,0.00795813956284551,0.00283532651902359,0.0156979129932184,0.00160691560373758,0.00101885595000536,0.00291759131400838,0.0464166632514766,0.0228414256007845,0.074642000081056,0.0242851295097475,0.00713664611650129,0.0770762165494132,0.00690422717373543,0.00244289317742629,0.0169729493278608,0.00973677442526825,0.00273765485147219,0.0305082133513181
"351","ENS",39,0.00496214200682619,0.00192799945410786,0.0126109274904178,2021-03-24,0.00130757689794941,0.000931454824134684,0.00213368829216899,0.00613954601972671,0.00227896941561671,0.0122472714557521,0.00138763252745296,0.000960124912592047,0.00227927483829872,0.0359520554176136,0.0179557775337672,0.0564272996962741,0.0183402740724019,0.00548060997068067,0.0542100770545392,0.00537539274803758,0.00209800643577198,0.0134824084639321,0.00721629083190178,0.00203749758754567,0.0261289894598082
