"","scenario","team","agegroup","reduction"
"1817","HP19_","UVA","5-17 years",22.958345431146
"1818","HP19_","UVA","18-49 years",6.4596270483936
"1819","HP19_","UVA","50-64 years",9.69815736987947
"1820","HP19_","UVA","65+ years",14.4194594609633
"1821","HP19_","UVA","0-4 years",8.32512080641986
"1822","HP19_","UVA","5-17 years",6.54123751814102
"1823","HP19_","UVA","18-49 years",1.6750867032152
"1824","HP19_","UVA","50-64 years",2.94570745847182
"1825","HP19_","UVA","65+ years",4.69518203612408
"1826","HP19_","UVA","0-4 years",25.7460037146486
"1827","HP19_","UVA","5-17 years",25.4351871173166
"1828","HP19_","UVA","18-49 years",9.36588601359493
"1829","HP19_","UVA","50-64 years",12.7085947562394
"1830","HP19_","UVA","65+ years",17.0856800810192
"1831","HP19_","UVA","0-4 years",24.9820371132234
"1832","HP19_","UVA","5-17 years",24.9537913071832
"1833","HP19_","UVA","18-49 years",8.45427107120894
"1834","HP19_","UVA","50-64 years",12.0224348209143
"1835","HP19_","UVA","65+ years",15.9989549423426
"1836","HP19_","UVA","0-4 years",21.1256860454529
"1837","HP19_","UVA","5-17 years",20.2760521275809
"1838","HP19_","UVA","18-49 years",7.09169035135473
"1839","HP19_","UVA","50-64 years",10.0777660132744
"1840","HP19_","UVA","65+ years",13.6215605384798
"1841","HP19_","UVA","0-4 years",19.1539585053307
"1842","HP19_","UVA","5-17 years",18.7527043871636
"1843","HP19_","UVA","18-49 years",4.64789088818071
"1844","HP19_","UVA","50-64 years",6.90695312662332
"1845","HP19_","UVA","65+ years",10.1979339634476
"1846","HP19_","UVA","0-4 years",22.7272480043776
"1847","HP19_","UVA","5-17 years",21.9832679360496
"1848","HP19_","UVA","18-49 years",7.46039497726757
"1849","HP19_","UVA","50-64 years",9.62436325451858
"1850","HP19_","UVA","65+ years",13.122518158485
"1851","HP19_","UVA","0-4 years",24.002542410411
"1852","HP19_","UVA","5-17 years",25.4573001386048
"1853","HP19_","UVA","18-49 years",10.063818831836
"1854","HP19_","UVA","50-64 years",13.1149966833735
"1855","HP19_","UVA","65+ years",17.3013100946219
"1856","HP19_","UVA","0-4 years",25.4041863558606
"1857","HP19_","UVA","5-17 years",25.6712387212878
"1858","HP19_","UVA","18-49 years",8.39331993574338
"1859","HP19_","UVA","50-64 years",11.0058633602975
"1860","HP19_","UVA","65+ years",15.5501979271157
"1861","HP19_","UVA","0-4 years",25.4538898643331
"1862","HP19_","UVA","5-17 years",24.4894458629391
"1863","HP19_","UVA","18-49 years",7.50714131421234
"1864","HP19_","UVA","50-64 years",11.4450578651116
"1865","HP19_","UVA","65+ years",16.1553400588433
"1866","HP19_","UVA","0-4 years",26.1788741290352
"1867","HP19_","UVA","5-17 years",26.1238459204929
"1868","HP19_","UVA","18-49 years",8.81623452311841
"1869","HP19_","UVA","50-64 years",11.9229059496143
"1870","HP19_","UVA","65+ years",16.4888118071554
"1871","HP19_","UVA","0-4 years",21.7861727415683
"1872","HP19_","UVA","5-17 years",19.4631114361604
"1873","HP19_","UVA","18-49 years",8.05324715678546
"1874","HP19_","UVA","50-64 years",11.3517242434815
"1875","HP19_","UVA","65+ years",16.0864011477365
"1876","HP19_","UVA","0-4 years",24.0436986843149
"1877","HP19_","UVA","5-17 years",22.4716909170521
"1878","HP19_","UVA","18-49 years",6.38494308625431
"1879","HP19_","UVA","50-64 years",9.55013046381093
"1880","HP19_","UVA","65+ years",14.4205988226886
"1881","HP19_","UVA","0-4 years",22.7357634974567
"1882","HP19_","UVA","5-17 years",24.1758314497329
"1883","HP19_","UVA","18-49 years",6.89477653547223
"1884","HP19_","UVA","50-64 years",11.6639128357059
"1885","HP19_","UVA","65+ years",15.7980670870864
"1886","HP19_","UVA","0-4 years",19.7161327035552
"1887","HP19_","UVA","5-17 years",18.9273677441163
"1888","HP19_","UVA","18-49 years",5.91380419093381
"1889","HP19_","UVA","50-64 years",8.47049363007274
"1890","HP19_","UVA","65+ years",11.9070800739003
"1891","HP19_","UVA","0-4 years",20.9929630150556
"1892","HP19_","UVA","5-17 years",20.2339377015824
"1893","HP19_","UVA","18-49 years",5.57903759014483
"1894","HP19_","UVA","50-64 years",8.30844570400656
"1895","HP19_","UVA","65+ years",11.7132834612771
"1896","HP19_","UVA","0-4 years",23.1060017247644
"1897","HP19_","UVA","5-17 years",22.7984989287665
"1898","HP19_","UVA","18-49 years",9.05139842606067
"1899","HP19_","UVA","50-64 years",12.5871525271503
"1900","HP19_","UVA","65+ years",16.4692315779971
"1901","HP19_","UVA","0-4 years",24.2260772888994
"1902","HP19_","UVA","5-17 years",22.835743054667
"1903","HP19_","UVA","18-49 years",7.86103178694383
"1904","HP19_","UVA","50-64 years",10.2299287155784
"1905","HP19_","UVA","65+ years",13.8157286750597
"1906","HP19_","UVA","0-4 years",22.9788704043099
"1907","HP19_","UVA","5-17 years",22.9244618028774
"1908","HP19_","UVA","18-49 years",6.71771271632613
"1909","HP19_","UVA","50-64 years",10.035019392569
"1910","HP19_","UVA","65+ years",14.223486575588
"1911","HP19_","UVA","0-4 years",26.1512605900982
"1912","HP19_","UVA","5-17 years",22.7229148262119
"1913","HP19_","UVA","18-49 years",7.5787017396452
"1914","HP19_","UVA","50-64 years",10.9463370562744
"1915","HP19_","UVA","65+ years",16.4013765025958
"1916","HP19_","UVA","0-4 years",27.4387743133838
"1917","HP19_","UVA","5-17 years",26.3454525145562
"1918","HP19_","UVA","18-49 years",9.32997812075284
"1919","HP19_","UVA","50-64 years",12.5039792638128
"1920","HP19_","UVA","65+ years",16.8492253868435
"1921","HP19_","UVA","0-4 years",25.0853832979088
"1922","HP19_","UVA","5-17 years",25.8118249487042
"1923","HP19_","UVA","18-49 years",8.39561026119211
"1924","HP19_","UVA","50-64 years",11.8597851137538
"1925","HP19_","UVA","65+ years",16.1059653177147
"1926","HP19_","UVA","0-4 years",24.7173354208896
"1927","HP19_","UVA","5-17 years",23.2140630643692
"1928","HP19_","UVA","18-49 years",9.95389385304239
"1929","HP19_","UVA","50-64 years",12.8161677501735
"1930","HP19_","UVA","65+ years",16.5210638750557
"1931","HP19_","UVA","0-4 years",25.6504751501327
"1932","HP19_","UVA","5-17 years",22.9665931303294
"1933","HP19_","UVA","18-49 years",7.88712767244959
"1934","HP19_","UVA","50-64 years",10.6517627308668
"1935","HP19_","UVA","65+ years",14.5032889611804
"1936","HP19_","UVA","0-4 years",23.6789185347739
"1937","HP19_","UVA","5-17 years",22.0191470906346
"1938","HP19_","UVA","18-49 years",8.41743756553902
"1939","HP19_","UVA","50-64 years",10.9075365243575
"1940","HP19_","UVA","65+ years",14.3787873409634
"1941","HP19_","UVA","0-4 years",22.7079847357639
"1942","HP19_","UVA","5-17 years",22.8618781064063
"1943","HP19_","UVA","18-49 years",6.60421963346368
"1944","HP19_","UVA","50-64 years",10.1640900224729
"1945","HP19_","UVA","65+ years",14.2138837187467
"1946","HP19_","UVA","0-4 years",26.0088417708614
"1947","HP19_","UVA","5-17 years",23.1708656981711
"1948","HP19_","UVA","18-49 years",7.75339485493112
"1949","HP19_","UVA","50-64 years",11.4655550551341
"1950","HP19_","UVA","65+ years",17.4857689610129
"1951","HP19_","UVA","0-4 years",23.4844920099255
"1952","HP19_","UVA","5-17 years",23.7118401800995
"1953","HP19_","UVA","18-49 years",7.53197344807101
"1954","HP19_","UVA","50-64 years",10.9762500561316
"1955","HP19_","UVA","65+ years",15.0239234774089
"1956","HP19_","UVA","0-4 years",19.2419650457267
"1957","HP19_","UVA","5-17 years",19.3418106828407
"1958","HP19_","UVA","18-49 years",4.19242195809388
"1959","HP19_","UVA","50-64 years",7.32485056243869
"1960","HP19_","UVA","65+ years",11.1551328207371
"1961","HP19_","UVA","0-4 years",26.5915966213143
"1962","HP19_","UVA","5-17 years",24.4050335441144
"1963","HP19_","UVA","18-49 years",7.7842338920263
"1964","HP19_","UVA","50-64 years",11.201990221825
"1965","HP19_","UVA","65+ years",15.6433574246559
"1966","HP19_","UVA","0-4 years",18.6305630632976
"1967","HP19_","UVA","5-17 years",17.0426062532414
"1968","HP19_","UVA","18-49 years",6.46847246562871
"1969","HP19_","UVA","50-64 years",8.78709012144706
"1970","HP19_","UVA","65+ years",11.8812008528246
"1971","HP19_","UVA","0-4 years",20.4141532676598
"1972","HP19_","UVA","5-17 years",19.450010417225
"1973","HP19_","UVA","18-49 years",5.17844211253438
"1974","HP19_","UVA","50-64 years",7.80744003701685
"1975","HP19_","UVA","65+ years",11.4128597344727
"1976","HP19_","UVA","0-4 years",25.877698738412
"1977","HP19_","UVA","5-17 years",25.6441794108198
"1978","HP19_","UVA","18-49 years",10.2683976543341
"1979","HP19_","UVA","50-64 years",13.6103840982039
"1980","HP19_","UVA","65+ years",17.7249555766855
"1981","HP19_","UVA","0-4 years",20.7874170988836
"1982","HP19_","UVA","5-17 years",21.0075263475745
"1983","HP19_","UVA","18-49 years",7.05676931972709
"1984","HP19_","UVA","50-64 years",10.3192632122068
"1985","HP19_","UVA","65+ years",14.1544285553754
"1986","HP19_","UVA","0-4 years",23.8606492318998
"1987","HP19_","UVA","5-17 years",23.6887060795681
"1988","HP19_","UVA","18-49 years",7.41822463395418
"1989","HP19_","UVA","50-64 years",10.3522415123428
"1990","HP19_","UVA","65+ years",14.866222362182
"1991","HP19_","UVA","0-4 years",24.0912653254431
"1992","HP19_","UVA","5-17 years",22.8940586468819
"1993","HP19_","UVA","18-49 years",8.08183830382704
"1994","HP19_","UVA","50-64 years",11.7967226002561
"1995","HP19_","UVA","65+ years",17.3418965193394
"1996","HP19_","UVA","0-4 years",26.3143628339707
"1997","HP19_","UVA","5-17 years",26.3564782168393
"1998","HP19_","UVA","18-49 years",17.0548925526692
"1999","HP19_","UVA","50-64 years",18.7169905004496
"2000","HP19_","UVA","65+ years",21.378734541892
"2001","HP19_","IMP","0-4 years",23.6742987138432
"2002","HP19_","IMP","5-17 years",43.3188237619415
"2003","HP19_","IMP","18-49 years",14.261715134558
"2004","HP19_","IMP","50-64 years",13.2256417560758
"2005","HP19_","IMP","65+ years",15.2187077593945
"2006","HP19_","COL2","0-4 years",26.4014234336948
"2007","HP19_","COL2","5-17 years",12.2959343577554
"2008","HP19_","COL2","18-49 years",3.75635403168293
"2009","HP19_","COL2","50-64 years",8.13904342634869
"2010","HP19_","COL2","65+ years",11.9406685678056
"2011","HP20_","COL","0-4 years",4.64415288034029
"2012","HP20_","COL","5-17 years",3.72032746011517
"2013","HP20_","COL","18-49 years",2.25291151844903
"2014","HP20_","COL","50-64 years",3.32492742254844
"2015","HP20_","COL","65+ years",5.24693880722691
"2016","HP20_","NEU","0-4 years",7.69016098887526
"2017","HP20_","NEU","5-17 years",5.74959102809379
"2018","HP20_","NEU","18-49 years",5.99350737895693
"2019","HP20_","NEU","50-64 years",6.43674263916568
"2020","HP20_","NEU","65+ years",8.48856666713111
"2021","HP20_","UTA","0-4 years",44.857567163558
"2022","HP20_","UTA","5-17 years",35.1733416800665
"2023","HP20_","UTA","18-49 years",29.2042875398226
"2024","HP20_","UTA","50-64 years",29.9547163714552
"2025","HP20_","UTA","65+ years",41.0416390054059
"2026","HP20_","UVA","0-4 years",11.1
"2027","HP20_","UVA","5-17 years",11.1
"2028","HP20_","UVA","18-49 years",14.8
"2029","HP20_","UVA","50-64 years",14.8
"2030","HP20_","UVA","65+ years",14.7999999999999
"2031","HP20_","UVA","0-4 years",11.1
"2032","HP20_","UVA","5-17 years",11.1
"2033","HP20_","UVA","18-49 years",14.8
"2034","HP20_","UVA","50-64 years",14.8
"2035","HP20_","UVA","65+ years",14.8
"2036","HP20_","UVA","0-4 years",11.1
"2037","HP20_","UVA","5-17 years",11.1
"2038","HP20_","UVA","18-49 years",14.8
"2039","HP20_","UVA","50-64 years",14.8
"2040","HP20_","UVA","65+ years",14.8
"2041","HP20_","UVA","0-4 years",11.1
"2042","HP20_","UVA","5-17 years",11.1
"2043","HP20_","UVA","18-49 years",14.8
"2044","HP20_","UVA","50-64 years",14.8
"2045","HP20_","UVA","65+ years",14.8
"2046","HP20_","UVA","0-4 years",11.1
"2047","HP20_","UVA","5-17 years",11.1
"2048","HP20_","UVA","18-49 years",14.8
"2049","HP20_","UVA","50-64 years",14.8
"2050","HP20_","UVA","65+ years",14.8
"2051","HP20_","UVA","0-4 years",11.1
"2052","HP20_","UVA","5-17 years",11.1
"2053","HP20_","UVA","18-49 years",14.8
"2054","HP20_","UVA","50-64 years",14.8
"2055","HP20_","UVA","65+ years",14.8
"2056","HP20_","UVA","0-4 years",11.1
"2057","HP20_","UVA","5-17 years",11.1
"2058","HP20_","UVA","18-49 years",14.8
"2059","HP20_","UVA","50-64 years",14.8
"2060","HP20_","UVA","65+ years",14.8
"2061","HP20_","UVA","0-4 years",11.1
"2062","HP20_","UVA","5-17 years",11.1
"2063","HP20_","UVA","18-49 years",14.8
"2064","HP20_","UVA","50-64 years",14.8
"2065","HP20_","UVA","65+ years",14.8
"2066","HP20_","UVA","0-4 years",11.1
"2067","HP20_","UVA","5-17 years",11.1
"2068","HP20_","UVA","18-49 years",14.8
"2069","HP20_","UVA","50-64 years",14.8
"2070","HP20_","UVA","65+ years",14.8
"2071","HP20_","UVA","0-4 years",11.1
"2072","HP20_","UVA","5-17 years",11.1
"2073","HP20_","UVA","18-49 years",14.8
"2074","HP20_","UVA","50-64 years",14.8
"2075","HP20_","UVA","65+ years",14.8
"2076","HP20_","UVA","0-4 years",11.1
"2077","HP20_","UVA","5-17 years",11.1
"2078","HP20_","UVA","18-49 years",14.8
"2079","HP20_","UVA","50-64 years",14.8
"2080","HP20_","UVA","65+ years",14.8
"2081","HP20_","UVA","0-4 years",11.1
"2082","HP20_","UVA","5-17 years",11.1
"2083","HP20_","UVA","18-49 years",14.8
"2084","HP20_","UVA","50-64 years",14.8
"2085","HP20_","UVA","65+ years",14.8
"2086","HP20_","UVA","0-4 years",11.1
"2087","HP20_","UVA","5-17 years",11.1
"2088","HP20_","UVA","18-49 years",14.8
"2089","HP20_","UVA","50-64 years",14.8
"2090","HP20_","UVA","65+ years",14.8
"2091","HP20_","UVA","0-4 years",11.1
"2092","HP20_","UVA","5-17 years",11.1
"2093","HP20_","UVA","18-49 years",14.8
"2094","HP20_","UVA","50-64 years",14.8
"2095","HP20_","UVA","65+ years",14.8
"2096","HP20_","UVA","0-4 years",11.1
"2097","HP20_","UVA","5-17 years",11.1
"2098","HP20_","UVA","18-49 years",14.8
"2099","HP20_","UVA","50-64 years",14.8
"2100","HP20_","UVA","65+ years",14.8
"2101","HP20_","UVA","0-4 years",11.1
"2102","HP20_","UVA","5-17 years",11.1
"2103","HP20_","UVA","18-49 years",14.8
"2104","HP20_","UVA","50-64 years",14.8
"2105","HP20_","UVA","65+ years",14.8
"2106","HP20_","UVA","0-4 years",11.1
"2107","HP20_","UVA","5-17 years",11.1
"2108","HP20_","UVA","18-49 years",14.8
"2109","HP20_","UVA","50-64 years",14.8
"2110","HP20_","UVA","65+ years",14.8
"2111","HP20_","UVA","0-4 years",11.1
"2112","HP20_","UVA","5-17 years",11.1
"2113","HP20_","UVA","18-49 years",14.8
"2114","HP20_","UVA","50-64 years",14.8
"2115","HP20_","UVA","65+ years",14.8
"2116","HP20_","UVA","0-4 years",11.1
"2117","HP20_","UVA","5-17 years",11.1
"2118","HP20_","UVA","18-49 years",14.8
"2119","HP20_","UVA","50-64 years",14.8
"2120","HP20_","UVA","65+ years",14.8
"2121","HP20_","UVA","0-4 years",11.1
"2122","HP20_","UVA","5-17 years",11.1
"2123","HP20_","UVA","18-49 years",14.8
"2124","HP20_","UVA","50-64 years",14.8
"2125","HP20_","UVA","65+ years",14.8
"2126","HP20_","UVA","0-4 years",11.1
"2127","HP20_","UVA","5-17 years",11.1
"2128","HP20_","UVA","18-49 years",14.8
"2129","HP20_","UVA","50-64 years",14.8
"2130","HP20_","UVA","65+ years",14.8
"2131","HP20_","UVA","0-4 years",11.1
"2132","HP20_","UVA","5-17 years",11.1
"2133","HP20_","UVA","18-49 years",14.8
"2134","HP20_","UVA","50-64 years",14.8
"2135","HP20_","UVA","65+ years",14.8
"2136","HP20_","UVA","0-4 years",11.1
"2137","HP20_","UVA","5-17 years",11.1
"2138","HP20_","UVA","18-49 years",14.8
"2139","HP20_","UVA","50-64 years",14.8
"2140","HP20_","UVA","65+ years",14.8
"2141","HP20_","UVA","0-4 years",11.1
"2142","HP20_","UVA","5-17 years",11.1
"2143","HP20_","UVA","18-49 years",14.8
"2144","HP20_","UVA","50-64 years",14.8
"2145","HP20_","UVA","65+ years",14.8
"2146","HP20_","UVA","0-4 years",11.1
"2147","HP20_","UVA","5-17 years",11.1
"2148","HP20_","UVA","18-49 years",14.8
"2149","HP20_","UVA","50-64 years",14.8
"2150","HP20_","UVA","65+ years",14.8
"2151","HP20_","UVA","0-4 years",11.1
"2152","HP20_","UVA","5-17 years",11.1
"2153","HP20_","UVA","18-49 years",14.8
"2154","HP20_","UVA","50-64 years",14.8
"2155","HP20_","UVA","65+ years",14.8
"2156","HP20_","UVA","0-4 years",11.1
"2157","HP20_","UVA","5-17 years",11.1
"2158","HP20_","UVA","18-49 years",14.8
"2159","HP20_","UVA","50-64 years",14.8
"2160","HP20_","UVA","65+ years",14.8
"2161","HP20_","UVA","0-4 years",11.1
"2162","HP20_","UVA","5-17 years",11.1
"2163","HP20_","UVA","18-49 years",14.8
"2164","HP20_","UVA","50-64 years",14.8
"2165","HP20_","UVA","65+ years",14.8
"2166","HP20_","UVA","0-4 years",11.1
"2167","HP20_","UVA","5-17 years",11.1
"2168","HP20_","UVA","18-49 years",14.8
"2169","HP20_","UVA","50-64 years",14.8
"2170","HP20_","UVA","65+ years",14.8
"2171","HP20_","UVA","0-4 years",11.1
"2172","HP20_","UVA","5-17 years",11.1
"2173","HP20_","UVA","18-49 years",14.8
"2174","HP20_","UVA","50-64 years",14.8
"2175","HP20_","UVA","65+ years",14.8
"2176","HP20_","UVA","0-4 years",11.1
"2177","HP20_","UVA","5-17 years",11.1
"2178","HP20_","UVA","18-49 years",14.8
"2179","HP20_","UVA","50-64 years",14.8
"2180","HP20_","UVA","65+ years",14.8
"2181","HP20_","UVA","0-4 years",11.1
"2182","HP20_","UVA","5-17 years",11.1
"2183","HP20_","UVA","18-49 years",14.8
"2184","HP20_","UVA","50-64 years",14.8
"2185","HP20_","UVA","65+ years",14.8
"2186","HP20_","UVA","0-4 years",11.1
"2187","HP20_","UVA","5-17 years",11.1
"2188","HP20_","UVA","18-49 years",14.8
"2189","HP20_","UVA","50-64 years",14.8
"2190","HP20_","UVA","65+ years",14.8
"2191","HP20_","UVA","0-4 years",11.1
"2192","HP20_","UVA","5-17 years",11.1
"2193","HP20_","UVA","18-49 years",14.8
"2194","HP20_","UVA","50-64 years",14.8
"2195","HP20_","UVA","65+ years",14.8
"2196","HP20_","UVA","0-4 years",11.1
"2197","HP20_","UVA","5-17 years",11.1
"2198","HP20_","UVA","18-49 years",14.8
"2199","HP20_","UVA","50-64 years",14.8
"2200","HP20_","UVA","65+ years",14.8
"2201","HP20_","UVA","0-4 years",11.1
"2202","HP20_","UVA","5-17 years",11.1
"2203","HP20_","UVA","18-49 years",14.8
"2204","HP20_","UVA","50-64 years",14.8
"2205","HP20_","UVA","65+ years",14.8
"2206","HP20_","UVA","0-4 years",11.1
"2207","HP20_","UVA","5-17 years",11.1
"2208","HP20_","UVA","18-49 years",14.8
"2209","HP20_","UVA","50-64 years",14.8
"2210","HP20_","UVA","65+ years",14.8
"2211","HP20_","UVA","0-4 years",11.1
"2212","HP20_","UVA","5-17 years",11.1
"2213","HP20_","UVA","18-49 years",14.8
"2214","HP20_","UVA","50-64 years",14.8
"2215","HP20_","UVA","65+ years",14.8
"2216","HP20_","UVA","0-4 years",11.1
"2217","HP20_","UVA","5-17 years",11.1
"2218","HP20_","UVA","18-49 years",14.8
"2219","HP20_","UVA","50-64 years",14.8
"2220","HP20_","UVA","65+ years",14.8
"2221","HP20_","UVA","0-4 years",11.1
"2222","HP20_","UVA","5-17 years",11.1
"2223","HP20_","UVA","18-49 years",14.8
"2224","HP20_","UVA","50-64 years",14.8
"2225","HP20_","UVA","65+ years",14.8
"2226","HP20_","UVA","0-4 years",11.1
"2227","HP20_","UVA","5-17 years",11.1
"2228","HP20_","UVA","18-49 years",14.8
"2229","HP20_","UVA","50-64 years",14.8
"2230","HP20_","UVA","65+ years",14.8
"2231","HP20_","UVA","0-4 years",11.1
"2232","HP20_","UVA","5-17 years",11.1
"2233","HP20_","UVA","18-49 years",14.8
"2234","HP20_","UVA","50-64 years",14.8
"2235","HP20_","UVA","65+ years",14.8
"2236","HP20_","UVA","0-4 years",11.1
"2237","HP20_","UVA","5-17 years",11.1
"2238","HP20_","UVA","18-49 years",14.8
"2239","HP20_","UVA","50-64 years",14.8
"2240","HP20_","UVA","65+ years",14.8
"2241","HP20_","UVA","0-4 years",11.1
"2242","HP20_","UVA","5-17 years",11.1
"2243","HP20_","UVA","18-49 years",14.8
"2244","HP20_","UVA","50-64 years",14.8
"2245","HP20_","UVA","65+ years",14.8
"2246","HP20_","UVA","0-4 years",11.1
"2247","HP20_","UVA","5-17 years",11.1
"2248","HP20_","UVA","18-49 years",14.8
"2249","HP20_","UVA","50-64 years",14.8
"2250","HP20_","UVA","65+ years",14.8
"2251","HP20_","UVA","0-4 years",11.1
"2252","HP20_","UVA","5-17 years",11.1
"2253","HP20_","UVA","18-49 years",14.8
"2254","HP20_","UVA","50-64 years",14.8
"2255","HP20_","UVA","65+ years",14.8
"2256","HP20_","UVA","0-4 years",11.1
"2257","HP20_","UVA","5-17 years",11.1
"2258","HP20_","UVA","18-49 years",14.8
"2259","HP20_","UVA","50-64 years",14.8
"2260","HP20_","UVA","65+ years",14.8
"2261","HP20_","UVA","0-4 years",11.1
"2262","HP20_","UVA","5-17 years",11.1
"2263","HP20_","UVA","18-49 years",14.8
"2264","HP20_","UVA","50-64 years",14.8
"2265","HP20_","UVA","65+ years",14.8
"2266","HP20_","UVA","0-4 years",11.1
"2267","HP20_","UVA","5-17 years",11.1
"2268","HP20_","UVA","18-49 years",14.8
"2269","HP20_","UVA","50-64 years",14.8
"2270","HP20_","UVA","65+ years",14.8
"2271","HP20_","UVA","0-4 years",11.1
"2272","HP20_","UVA","5-17 years",11.1
"2273","HP20_","UVA","18-49 years",14.8
"2274","HP20_","UVA","50-64 years",14.8
"2275","HP20_","UVA","65+ years",14.8
"2276","HP20_","UVA","0-4 years",11.1
"2277","HP20_","UVA","5-17 years",11.1
"2278","HP20_","UVA","18-49 years",14.8
"2279","HP20_","UVA","50-64 years",14.8
"2280","HP20_","UVA","65+ years",14.8
"2281","HP20_","UVA","0-4 years",11.1
"2282","HP20_","UVA","5-17 years",11.1
"2283","HP20_","UVA","18-49 years",14.8
"2284","HP20_","UVA","50-64 years",14.8
"2285","HP20_","UVA","65+ years",14.8
"2286","HP20_","UVA","0-4 years",11.1
"2287","HP20_","UVA","5-17 years",11.1
"2288","HP20_","UVA","18-49 years",14.8
"2289","HP20_","UVA","50-64 years",14.8
"2290","HP20_","UVA","65+ years",14.8
"2291","HP20_","UVA","0-4 years",11.1
"2292","HP20_","UVA","5-17 years",11.1
"2293","HP20_","UVA","18-49 years",14.8
"2294","HP20_","UVA","50-64 years",14.8
"2295","HP20_","UVA","65+ years",14.8
"2296","HP20_","UVA","0-4 years",11.1
"2297","HP20_","UVA","5-17 years",11.1
"2298","HP20_","UVA","18-49 years",14.8
"2299","HP20_","UVA","50-64 years",14.8
"2300","HP20_","UVA","65+ years",14.8
"2301","HP20_","UVA","0-4 years",11.1
"2302","HP20_","UVA","5-17 years",11.1
"2303","HP20_","UVA","18-49 years",14.8
"2304","HP20_","UVA","50-64 years",14.8
"2305","HP20_","UVA","65+ years",14.8
"2306","HP20_","UVA","0-4 years",11.1
"2307","HP20_","UVA","5-17 years",11.1
"2308","HP20_","UVA","18-49 years",14.8
"2309","HP20_","UVA","50-64 years",14.8
"2310","HP20_","UVA","65+ years",14.8
"2311","HP20_","UVA","0-4 years",11.1
"2312","HP20_","UVA","5-17 years",11.1
"2313","HP20_","UVA","18-49 years",14.8
"2314","HP20_","UVA","50-64 years",14.8
"2315","HP20_","UVA","65+ years",14.8
"2316","HP20_","UVA","0-4 years",11.1
"2317","HP20_","UVA","5-17 years",11.1
"2318","HP20_","UVA","18-49 years",14.8
"2319","HP20_","UVA","50-64 years",14.8
"2320","HP20_","UVA","65+ years",14.8
"2321","HP20_","UVA","0-4 years",11.1
"2322","HP20_","UVA","5-17 years",11.1
"2323","HP20_","UVA","18-49 years",14.8
"2324","HP20_","UVA","50-64 years",14.8
"2325","HP20_","UVA","65+ years",14.8
"2326","HP20_","UVA","0-4 years",11.1
"2327","HP20_","UVA","5-17 years",11.1
"2328","HP20_","UVA","18-49 years",14.8
"2329","HP20_","UVA","50-64 years",14.8
"2330","HP20_","UVA","65+ years",14.8
"2331","HP20_","UVA","0-4 years",11.1
"2332","HP20_","UVA","5-17 years",11.1
"2333","HP20_","UVA","18-49 years",14.8
"2334","HP20_","UVA","50-64 years",14.8
"2335","HP20_","UVA","65+ years",14.8
"2336","HP20_","IMP","0-4 years",2.09206477311433
"2337","HP20_","IMP","5-17 years",1.05137730692337
"2338","HP20_","IMP","18-49 years",2.28969284692419
"2339","HP20_","IMP","50-64 years",2.73262772492474
"2340","HP20_","IMP","65+ years",2.86068591755233
"2341","HP20_","COL2","0-4 years",1.55485538555505
"2342","HP20_","COL2","5-17 years",0.83192809063459
"2343","HP20_","COL2","18-49 years",1.47095630491211
"2344","HP20_","COL2","50-64 years",2.39646721769816
"2345","HP20_","COL2","65+ years",2.79157489911264
"2346","HP21_","COL","0-4 years",13.9626524768286
"2347","HP21_","COL","5-17 years",19.215900741118
"2348","HP21_","COL","18-49 years",8.50425999937043
"2349","HP21_","COL","50-64 years",10.2245082648374
"2350","HP21_","COL","65+ years",12.3234716592811
"2351","HP21_","NEU","0-4 years",26.49334307551
"2352","HP21_","NEU","5-17 years",33.927287177274
"2353","HP21_","NEU","18-49 years",18.9464815370855
"2354","HP21_","NEU","50-64 years",16.9239346877868
"2355","HP21_","NEU","65+ years",20.4004717405085
"2356","HP21_","UTA","0-4 years",62.322659133525
"2357","HP21_","UTA","5-17 years",56.9868482772448
"2358","HP21_","UTA","18-49 years",56.189241460026
"2359","HP21_","UTA","50-64 years",55.780505250764
"2360","HP21_","UTA","65+ years",66.9884879527154
"2361","HP21_","UVA","0-4 years",38.0632824101176
"2362","HP21_","UVA","5-17 years",37.9387307693119
"2363","HP21_","UVA","18-49 years",26.4851826806825
"2364","HP21_","UVA","50-64 years",29.2241944430256
"2365","HP21_","UVA","65+ years",32.4594673813062
"2366","HP21_","UVA","0-4 years",44.6340798618203
"2367","HP21_","UVA","5-17 years",41.9683698805089
"2368","HP21_","UVA","18-49 years",31.3873585054988
"2369","HP21_","UVA","50-64 years",33.5023327826445
"2370","HP21_","UVA","65+ years",36.084808712264
"2371","HP21_","UVA","0-4 years",41.248667389683
"2372","HP21_","UVA","5-17 years",39.1553111558111
"2373","HP21_","UVA","18-49 years",27.8755384894049
"2374","HP21_","UVA","50-64 years",29.7707976260927
"2375","HP21_","UVA","65+ years",32.5806510244883
"2376","HP21_","UVA","0-4 years",38.6634705059727
"2377","HP21_","UVA","5-17 years",37.1020740001929
"2378","HP21_","UVA","18-49 years",26.4855683571544
"2379","HP21_","UVA","50-64 years",28.588252218518
"2380","HP21_","UVA","65+ years",31.6208507170323
"2381","HP21_","UVA","0-4 years",36.9107801856605
"2382","HP21_","UVA","5-17 years",37.0178980296032
"2383","HP21_","UVA","18-49 years",25.2635933244151
"2384","HP21_","UVA","50-64 years",28.2158244391867
"2385","HP21_","UVA","65+ years",31.8418651403099
